"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00601911","GO:0060191","regulation of lipase activity","3/41","73/23174",0.000293339979635128,0.00507478164768771,0.00339656818524885,"Ccl5/Itk/Txk",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00344703","GO:0034470","ncRNA processing","5/41","337/23174",0.000307845856743593,0.00512546129161827,0.00343048823899002,"Rps8/Rps28/Rps21/Rpl5/Rps6",5,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00108194","GO:0010819","regulation of T cell chemotaxis","2/41","15/23174",0.000316020734743323,0.00512546129161827,0.00343048823899002,"Ccl5/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00331511","GO:0033151","V(D)J recombination","2/41","15/23174",0.000316020734743323,0.00512546129161827,0.00343048823899002,"Lef1/Tcf7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00433831","GO:0043383","negative T cell selection","2/41","15/23174",0.000316020734743323,0.00512546129161827,0.00343048823899002,"Cd3e/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00702282","GO:0070228","regulation of lymphocyte apoptotic process","3/41","76/23174",0.000330343808385896,0.00527533650930092,0.00353080021918528,"Ccl5/Il7r/Gimap8",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0061515","GO:0061515","myeloid cell development","3/41","78/23174",0.000356609858928467,0.00550692399472563,0.00368580249114584,"Hba-a1/Hba-a2/Rps6",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00336313","GO:0033631","cell-cell adhesion mediated by integrin","2/41","16/23174",0.000360761880193972,0.00550692399472563,0.00368580249114584,"Ccl5/Cd3e",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00450591","GO:0045059","positive thymic T cell selection","2/41","16/23174",0.000360761880193972,0.00550692399472563,0.00368580249114584,"Cd3e/Cd3d",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00422734","GO:0042273","ribosomal large subunit biogenesis","3/41","80/23174",0.000384185565213103,0.0057794871984232,0.00386822994722575,"Rpl12/Rpl38/Rpl5",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00507272","GO:0050727","regulation of inflammatory response","5/41","356/23174",0.000395772487586808,0.0058071890792443,0.00388677090792134,"Ccl5/Ets1/Ccr7/Scgb1a1/Dusp10",5,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00433673","GO:0043367","CD4-positive, alpha-beta T cell differentiation","3/41","81/23174",0.000398473063047928,0.0058071890792443,0.00388677090792134,"Lef1/Satb1/Ccr7",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0007202","GO:0007202","activation of phospholipase C activity","2/41","17/23174",0.00040840539767325,0.0058071890792443,0.00388677090792134,"Itk/Txk",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:01401313","GO:0140131","positive regulation of lymphocyte chemotaxis","2/41","17/23174",0.00040840539767325,0.0058071890792443,0.00388677090792134,"Ccl5/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0032674","GO:0032674","regulation of interleukin-5 production","2/41","18/23174",0.000458941380935496,0.00643758315420331,0.00430869575273723,"Lef1/Scgb1a1",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0002643","GO:0002643","regulation of tolerance induction","2/41","19/23174",0.000512359948226709,0.0068183285417862,0.00456352990323384,"Cd3e/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00108183","GO:0010818","T cell chemotaxis","2/41","19/23174",0.000512359948226709,0.0068183285417862,0.00456352990323384,"Ccl5/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0032634","GO:0032634","interleukin-5 production","2/41","19/23174",0.000512359948226709,0.0068183285417862,0.00456352990323384,"Lef1/Scgb1a1",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0032656","GO:0032656","regulation of interleukin-13 production","2/41","19/23174",0.000512359948226709,0.0068183285417862,0.00456352990323384,"Lef1/Scgb1a1",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00336301","GO:0033630","positive regulation of cell adhesion mediated by integrin","2/41","20/23174",0.00056865124223225,0.00747164543591235,0.00500079706693251,"Ccl5/Cd3e",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00512514","GO:0051251","positive regulation of lymphocyte activation","5/41","394/23174",0.0006273387881647,0.00775992740155049,0.00519374514250413,"Ccl5/Il7r/Cd3e/Ccr7/Dusp10",5,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00000285","GO:0000028","ribosomal small subunit assembly","2/41","21/23174",0.000627805430024655,0.00775992740155049,0.00519374514250413,"Rpl38/Rps28",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00107591","GO:0010759","positive regulation of macrophage chemotaxis","2/41","21/23174",0.000627805430024655,0.00775992740155049,0.00519374514250413,"Ccl5/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19016233","GO:1901623","regulation of lymphocyte chemotaxis","2/41","21/23174",0.000627805430024655,0.00775992740155049,0.00519374514250413,"Ccl5/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00226183","GO:0022618","ribonucleoprotein complex assembly","4/41","222/23174",0.000628670000752941,0.00775992740155049,0.00519374514250413,"Rpl12/Rpl38/Rps28/Rpl5",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00455824","GO:0045582","positive regulation of T cell differentiation","3/41","95/23174",0.000635446848874559,0.00775992740155049,0.00519374514250413,"Il7r/Ccr7/Dusp10",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00506705","GO:0050670","regulation of lymphocyte proliferation","4/41","225/23174",0.000661059838034479,0.00797883851023011,0.00534026307347315,"Ccl5/Cd3e/Ccr7/Scgb1a1",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00329445","GO:0032944","regulation of mononuclear cell proliferation","4/41","227/23174",0.000683300540580777,0.00802366028471544,0.00537026243576939,"Ccl5/Cd3e/Ccr7/Scgb1a1",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0032616","GO:0032616","interleukin-13 production","2/41","22/23174",0.000689812703011539,0.00802366028471544,0.00537026243576939,"Lef1/Scgb1a1",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0045063","GO:0045063","T-helper 1 cell differentiation","2/41","22/23174",0.000689812703011539,0.00802366028471544,0.00537026243576939,"Lef1/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00421023","GO:0042102","positive regulation of T cell proliferation","3/41","98/23174",0.000695693088270125,0.00802366028471544,0.00537026243576939,"Ccl5/Cd3e/Ccr7",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00456397","GO:0045639","positive regulation of myeloid cell differentiation","3/41","99/23174",0.000716555189202456,0.00817345369661703,0.00547051966308411,"Ccl5/Lef1/Ets1",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00357103","GO:0035710","CD4-positive, alpha-beta T cell activation","3/41","100/23174",0.000737812372389793,0.00832444828848484,0.00557158084413345,"Lef1/Satb1/Ccr7",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00718263","GO:0071826","ribonucleoprotein complex subunit organization","4/41","235/23174",0.000777594510791677,0.00867895808819098,0.00580885542866448,"Rpl12/Rpl38/Rps28/Rpl5",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00706635","GO:0070663","regulation of leukocyte proliferation","4/41","238/23174",0.00081521642524875,0.00879996487053766,0.00588984566935895,"Ccl5/Cd3e/Ccr7/Scgb1a1",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00439213","GO:0043921","modulation by host of viral transcription","2/41","24/23174",0.000822347391562768,0.00879996487053766,0.00588984566935895,"Ccl5/Lef1",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00523123","GO:0052312","modulation of transcription in other organism involved in symbiotic interaction","2/41","24/23174",0.000822347391562768,0.00879996487053766,0.00588984566935895,"Ccl5/Lef1",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00524723","GO:0052472","modulation by host of symbiont transcription","2/41","24/23174",0.000822347391562768,0.00879996487053766,0.00588984566935895,"Ccl5/Lef1",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00456214","GO:0045621","positive regulation of lymphocyte differentiation","3/41","108/23174",0.000922450823986677,0.00977044852345072,0.00653939359646839,"Il7r/Ccr7/Dusp10",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0010863","GO:0010863","positive regulation of phospholipase C activity","2/41","26/23174",0.000966177323875363,0.00992962437804581,0.00664593052379093,"Itk/Txk",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00702332","GO:0070233","negative regulation of T cell apoptotic process","2/41","26/23174",0.000966177323875363,0.00992962437804581,0.00664593052379093,"Ccl5/Il7r",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19055232","GO:1905523","positive regulation of macrophage migration","2/41","26/23174",0.000966177323875363,0.00992962437804581,0.00664593052379093,"Ccl5/Ccr7",2,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00302174","GO:0030217","T cell differentiation","14/64","269/23174",1.63852943884789e-14,2.79696975211335e-11,1.84895111415257e-11,"Satb1/Lef1/Il7r/Cd3d/Tcf7/Ptprc/Itk/Cd3e/Ccr7/Cd3g/Cd28/Ikzf1/Nfatc3/Dusp10",14,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00300986","GO:0030098","lymphocyte differentiation","15/64","395/23174",1.70655503122033e-13,1.41314383610909e-10,9.34165937353279e-11,"Satb1/Lef1/Il7r/Cd3d/Tcf7/Ptprc/Itk/Cd3e/Ccr7/Cd3g/Pik3r1/Cd28/Ikzf1/Nfatc3/Dusp10",15,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:004211010","GO:0042110","T cell activation","16/64","491/23174",2.48355682971721e-13,1.41314383610909e-10,9.34165937353279e-11,"Ccl5/Satb1/Lef1/Il7r/Cd3d/Tcf7/Ptprc/Itk/Cd3e/Ccr7/Cd3g/Cd28/Thy1/Ikzf1/Nfatc3/Dusp10",16,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00224099","GO:0022409","positive regulation of cell-cell adhesion","11/64","242/23174",5.86029583047361e-11,2.50088124565461e-08,1.65322029743887e-08,"Ets1/Ccl5/Lef1/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",11,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450612","GO:0045061","thymic T cell selection","6/64","27/23174",9.86817738408408e-11,3.36899575892631e-08,2.22709182226066e-08,"Cd3d/Ptprc/Cd3e/Ccr7/Cd3g/Cd28",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19030399","GO:1903039","positive regulation of leukocyte cell-cell adhesion","10/64","203/23174",2.13859657420928e-10,6.0843072536254e-08,4.02206232903921e-08,"Ets1/Ccl5/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466314","GO:0046631","alpha-beta T cell activation","9/64","157/23174",4.78230542214629e-10,1.16619933651482e-07,7.70922016923431e-08,"Satb1/Lef1/Tcf7/Ptprc/Itk/Cd3e/Ccr7/Cd28/Ikzf1",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00224078","GO:0022407","regulation of cell-cell adhesion","12/64","394/23174",7.31451820781879e-10,1.56073532259333e-07,1.03173204194497e-07,"Ets1/Ccl5/Lef1/Il7r/Ptprc/Cd3e/Ccr7/Pik3r1/Cd28/Thy1/Ikzf1/Dusp10",12,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508706","GO:0050870","positive regulation of T cell activation","9/64","187/23174",2.24747489799935e-09,4.26271072320544e-07,2.8178866557372e-07,"Ccl5/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00330772","GO:0033077","T cell differentiation in thymus","7/64","88/23174",4.65473092692617e-09,7.94562569226298e-07,5.2524963722788e-07,"Il7r/Cd3d/Ptprc/Cd3e/Ccr7/Cd3g/Cd28",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19030378","GO:1903037","regulation of leukocyte cell-cell adhesion","10/64","287/23174",6.09761403304627e-09,9.4623883221909e-07,6.2551600415556e-07,"Ets1/Ccl5/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450583","GO:0045058","T cell selection","6/64","55/23174",9.10036802891056e-09,1.29452735211253e-06,8.55753905876502e-07,"Cd3d/Ptprc/Cd3e/Ccr7/Cd3g/Cd28",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:004578510","GO:0045785","positive regulation of cell adhesion","11/64","410/23174",1.49142132380249e-08,1.95835092286988e-06,1.2945778616326e-06,"Ets1/Ccl5/Lef1/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",11,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00071598","GO:0007159","leukocyte cell-cell adhesion","10/64","319/23174",1.66556195092398e-08,2.03079589301946e-06,1.34246797848911e-06,"Ets1/Ccl5/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450602","GO:0045060","negative thymic T cell selection","4/64","14/23174",5.18537597464533e-08,5.90095785914639e-06,3.90085827706652e-06,"Ptprc/Cd3e/Ccr7/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00433832","GO:0043383","negative T cell selection","4/64","15/23174",7.05632614754664e-08,7.52821795866382e-06,4.97656686195394e-06,"Ptprc/Cd3e/Ccr7/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450592","GO:0045059","positive thymic T cell selection","4/64","16/23174",9.38895482559017e-08,9.42761522781319e-06,6.23217311023694e-06,"Cd3d/Ptprc/Cd3e/Cd3g",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19037085","GO:1903708","positive regulation of hemopoiesis","8/64","208/23174",1.05883365004548e-07,1.00412724479313e-05,6.63783434414479e-06,"Ets1/Ccl5/Lef1/Il7r/Ptprc/Ccr7/Ikzf1/Dusp10",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19021056","GO:1902105","regulation of leukocyte differentiation","9/64","294/23174",1.12633124977778e-07,1.0119197070372e-05,6.68934681308468e-06,"Ccl5/Lef1/Il7r/Ptprc/Ccr7/Pik3r1/Cd28/Ikzf1/Dusp10",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508635","GO:0050863","regulation of T cell activation","9/64","304/23174",1.49572439800509e-07,1.27660077369734e-05,8.43903449821819e-06,"Ccl5/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19037068","GO:1903706","regulation of hemopoiesis","10/64","406/23174",1.59050677441653e-07,1.29285479234715e-05,8.5464825171655e-06,"Ets1/Ccl5/Lef1/Il7r/Ptprc/Ccr7/Pik3r1/Cd28/Ikzf1/Dusp10",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19021075","GO:1902107","positive regulation of leukocyte differentiation","7/64","168/23174",4.07439024664239e-07,3.16135643228116e-05,2.08983078679457e-05,"Ccl5/Lef1/Il7r/Ptprc/Ccr7/Ikzf1/Dusp10",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466324","GO:0046632","alpha-beta T cell differentiation","6/64","112/23174",6.64518950454434e-07,4.93188629750313e-05,3.26024858071924e-05,"Satb1/Lef1/Tcf7/Itk/Ccr7/Ikzf1",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00512515","GO:0051251","positive regulation of lymphocyte activation","9/64","394/23174",1.30717468096665e-06,8.82154311085042e-05,5.83152604744036e-05,"Ccl5/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508524","GO:0050852","T cell receptor signaling pathway","6/64","126/23174",1.32752814309324e-06,8.82154311085042e-05,5.83152604744036e-05,"Ptprc/Itk/Cd3e/Ccr7/Cd28/Thy1",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466352","GO:0046635","positive regulation of alpha-beta T cell activation","5/64","69/23174",1.3436445277218e-06,8.82154311085042e-05,5.83152604744036e-05,"Ptprc/Cd3e/Ccr7/Cd28/Ikzf1",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466516","GO:0046651","lymphocyte proliferation","8/64","307/23174",2.01347620272256e-06,0.000127296439927682,8.41499605972159e-05,"Ccl5/Satb1/Lef1/Il7r/Ptprc/Cd3e/Ccr7/Cd28",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00329436","GO:0032943","mononuclear cell proliferation","8/64","309/23174",2.11297299628514e-06,0.000128815889452098,8.51544004517921e-05,"Ccl5/Satb1/Lef1/Il7r/Ptprc/Cd3e/Ccr7/Cd28",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00326332","GO:0032633","interleukin-4 production","4/64","37/23174",3.26207341302065e-06,0.000191246923603197,0.000126424753863428,"Lef1/Itk/Cd3e/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00706617","GO:0070661","leukocyte proliferation","8/64","329/23174",3.36110586297359e-06,0.000191246923603197,0.000126424753863428,"Ccl5/Satb1/Lef1/Il7r/Ptprc/Cd3e/Ccr7/Cd28",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00433681","GO:0043368","positive T cell selection","4/64","38/23174",3.6383066645385e-06,0.000193395774865344,0.000127845262945549,"Cd3d/Ptprc/Cd3e/Cd3g",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00455803","GO:0045580","regulation of T cell differentiation","6/64","150/23174",3.66019400150303e-06,0.000193395774865344,0.000127845262945549,"Il7r/Ptprc/Ccr7/Cd28/Ikzf1/Dusp10",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00026964","GO:0002696","positive regulation of leukocyte activation","9/64","448/23174",3.73875838931246e-06,0.000193395774865344,0.000127845262945549,"Ccl5/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450862","GO:0045086","positive regulation of interleukin-2 biosynthetic process","3/64","12/23174",4.34176247474266e-06,0.000217982016011345,0.000144098123000747,"Ptprc/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508674","GO:0050867","positive regulation of cell activation","9/64","463/23174",4.88165768655734e-06,0.000238085419170096,0.000157387580150059,"Ccl5/Il7r/Ptprc/Cd3e/Ccr7/Cd28/Thy1/Ikzf1/Dusp10",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00455825","GO:0045582","positive regulation of T cell differentiation","5/64","95/23174",6.55566450243419e-06,0.000310847758490421,0.000205487495514896,"Il7r/Ptprc/Ccr7/Ikzf1/Dusp10",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00421024","GO:0042102","positive regulation of T cell proliferation","5/64","98/23174",7.63505589052668e-06,0.000352244335273758,0.00023285291364565,"Ccl5/Ptprc/Cd3e/Ccr7/Cd28",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466343","GO:0046634","regulation of alpha-beta T cell activation","5/64","104/23174",1.02084958439607e-05,0.000456265408295491,0.000301616574287156,"Ptprc/Cd3e/Ccr7/Cd28/Ikzf1",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00507922","GO:0050792","regulation of viral process","6/64","180/23174",1.04243414900551e-05,0.000456265408295491,0.000301616574287156,"Vps37b/Ccl5/Lef1/Ddx5/Crebbp/Srpk2",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00456193","GO:0045619","regulation of lymphocyte differentiation","6/64","182/23174",1.11015863025649e-05,0.000473760195461958,0.000313181592535516,"Il7r/Ptprc/Ccr7/Cd28/Ikzf1/Dusp10",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00456215","GO:0045621","positive regulation of lymphocyte differentiation","5/64","108/23174",1.22694418295988e-05,0.000510827736661589,0.000337685279623361,"Il7r/Ptprc/Ccr7/Ikzf1/Dusp10",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00300997","GO:0030099","myeloid cell differentiation","8/64","401/23174",1.42333394958418e-05,0.000578483583795285,0.000382409522294296,"Ets1/Ccl5/Hba-a2/Hba-a1/Lef1/Ccr7/Pik3r1/Ikzf1",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450763","GO:0045076","regulation of interleukin-2 biosynthetic process","3/64","19/23174",1.88610485194163e-05,0.000748739763317295,0.000494958237767792,"Ptprc/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00026974","GO:0002697","regulation of immune effector process","8/64","420/23174",1.98480917387427e-05,0.000770015740864403,0.000509022831194549,"Ccl5/H2-K1/Il7r/Ptprc/Ccr7/Pum1/Cd28/Dusp10",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00028195","GO:0002819","regulation of adaptive immune response","6/64","205/23174",2.17848346095485e-05,0.000808406797358682,0.00053440143481547,"H2-K1/Il7r/Ptprc/Ccr7/Cd28/Dusp10",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00420984","GO:0042098","T cell proliferation","6/64","205/23174",2.17848346095485e-05,0.000808406797358682,0.00053440143481547,"Ccl5/Satb1/Ptprc/Cd3e/Ccr7/Cd28",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00420943","GO:0042094","interleukin-2 biosynthetic process","3/64","21/23174",2.57857515068937e-05,0.000936516549409948,0.000619089039538411,"Ptprc/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00439032","GO:0043903","regulation of symbiosis, encompassing mutualism through parasitism","6/64","216/23174",2.92252792126298e-05,0.00103807681109079,0.000686225968297304,"Vps37b/Ccl5/Lef1/Ddx5/Crebbp/Srpk2",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466411","GO:0046641","positive regulation of alpha-beta T cell proliferation","3/64","22/23174",2.97983384554473e-05,0.00103807681109079,0.000686225968297304,"Ptprc/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00025621","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","4/64","67/23174",3.55796817810593e-05,0.00119087287843663,0.000787232587601559,"Lef1/Tcf7/Ptprc/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00164441","GO:0016444","somatic cell DNA recombination","4/64","67/23174",3.55796817810593e-05,0.00119087287843663,0.000787232587601559,"Lef1/Tcf7/Ptprc/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00506714","GO:0050671","positive regulation of lymphocyte proliferation","5/64","136/23174",3.73368047236656e-05,0.00122565241660187,0.000810223778618816,"Ccl5/Ptprc/Cd3e/Ccr7/Cd28",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00329464","GO:0032946","positive regulation of mononuclear cell proliferation","5/64","138/23174",4.00380014263778e-05,0.00128952581952504,0.000852447617260715,"Ccl5/Ptprc/Cd3e/Ccr7/Cd28",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00706654","GO:0070665","positive regulation of leukocyte proliferation","5/64","145/23174",5.07030572241635e-05,0.00160277997558606,0.00105952587415796,"Ccl5/Ptprc/Cd3e/Ccr7/Cd28",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00022001","GO:0002200","somatic diversification of immune receptors","4/64","75/23174",5.54955682885724e-05,0.00172238063761078,0.00113858850153779,"Lef1/Tcf7/Ptprc/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00312951","GO:0031295","T cell costimulation","3/64","29/23174",6.97339845187372e-05,0.00212564127809794,0.00140516600383621,"Cd3e/Ccr7/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00326732","GO:0032673","regulation of interleukin-4 production","3/64","30/23174",7.73296114780077e-05,0.00231581836478876,0.00153088353655446,"Lef1/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00312941","GO:0031294","lymphocyte costimulation","3/64","31/23174",8.54463336661484e-05,0.00247215070454433,0.0016342278267638,"Cd3e/Ccr7/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00485351","GO:0048535","lymph node development","3/64","31/23174",8.54463336661484e-05,0.00247215070454433,0.0016342278267638,"Il7r/Ccr7/Ikzf1",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00327431","GO:0032743","positive regulation of interleukin-2 production","3/64","32/23174",9.40999604095394e-05,0.00267714387365139,0.00176973960629871,"Ptprc/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00421293","GO:0042129","regulation of T cell proliferation","5/64","170/23174",0.000107636071788146,0.00301204548430108,0.00199112802341489,"Ccl5/Ptprc/Cd3e/Ccr7/Cd28",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00160321","GO:0016032","viral process","6/64","279/23174",0.000120488353675979,0.00331731644717573,0.00219292894975635,"Vps37b/Ccl5/Lef1/Ddx5/Crebbp/Srpk2",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00439002","GO:0043900","regulation of multi-organism process","7/64","405/23174",0.000124602164094983,0.00337612530333548,0.00223180484394021,"Vps37b/Ccl5/Lef1/Ddx5/Crebbp/Srpk2/Pum1",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466402","GO:0046640","regulation of alpha-beta T cell proliferation","3/64","37/23174",0.000145965495386276,0.00389317344725583,0.00257360215549487,"Ptprc/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508512","GO:0050851","antigen receptor-mediated signaling pathway","6/64","295/23174",0.000163174574578544,0.00423041117287322,0.00279653487332044,"Ptprc/Itk/Cd3e/Ccr7/Cd28/Thy1",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00456398","GO:0045639","positive regulation of myeloid cell differentiation","4/64","99/23174",0.000163565985594395,0.00423041117287322,0.00279653487332044,"Ets1/Ccl5/Lef1/Ikzf1",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:0016570","GO:0016570","histone modification","7/64","426/23174",0.000170086890812983,0.00433340780026509,0.0028646213189555,"Satb1/Lef1/Kdm5a/Crebbp/Arid4b/Nsd3/Kdm7a",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
