"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00344052","GO:0034405","response to fluid shear stress","6/487","22/23174",4.68159398657013e-06,7.50340393274989e-05,4.27075279559912e-05,"Klf4/Klf2/Ptgs2/Pkd1/Nfe2l2/Mef2c",6,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00019521","GO:0001952","regulation of cell-matrix adhesion","12/487","113/23174",4.69268258986313e-06,7.50340393274989e-05,4.27075279559912e-05,"Thbs1/Pten/Lrp1/Ddr2/Nrp1/Pik3r1/Serpine1/Gpm6b/Dlc1/Lims1/Iqgap1/Postn",12,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:19040193","GO:1904019","epithelial cell apoptotic process","12/487","113/23174",4.69268258986313e-06,7.50340393274989e-05,4.27075279559912e-05,"Gsn/Gas6/Zfp36l1/Zfp36/Thbs1/Bmp4/Nupr1/Mdk/Igf1r/Serpine1/Nfe2l2/Icam1",12,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:007127713","GO:0071277","cellular response to calcium ion","10/487","77/23174",4.76903642253938e-06,7.56242771829819e-05,4.30434768125321e-05,"Fosb/Fos/Junb/Jund/Jun/Clic4/Fus/Mylk/Iqgap1/Mef2c",10,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00713474","GO:0071347","cellular response to interleukin-1","10/487","77/23174",4.76903642253938e-06,7.56242771829819e-05,4.30434768125321e-05,"Egr1/Irf1/Rora/Cd47/Cebpb/Serpine1/Nfkb1/Il6/Gm2564/Ccl19",10,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00070152","GO:0007015","actin filament organization","24/487","400/23174",4.77886311840342e-06,7.56242771829819e-05,4.30434768125321e-05,"Gsn/Sptbn1/Rhob/Tmsb4x/Rock2/Nrp1/Rhoj/Myadm/Cd47/Actn4/Itgb5/Tmsb10/Pik3r1/Tpm3/Flna/Marcks/Icam1/Zyx/Dlc1/Lpar1/Casp4/Cdc42ep3/Lmod1/Dstn",24,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00611384","GO:0061138","morphogenesis of a branching epithelium","17/487","221/23174",4.81546572528097e-06,7.59425330990373e-05,4.32246202449518e-05,"Mgp/Pdgfra/Tcf21/Clic4/Sfrp1/Bmp4/Pbx1/Col4a1/Nrp1/Ar/Mdk/Pkd1/Socs3/Cxcl12/Il6/Gpc3/Spry1",17,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:19012151","GO:1901215","negative regulation of neuron death","18/487","245/23174",4.85167291573898e-06,7.62524019692083e-05,4.34009899773309e-05,"Mt1/Btg2/Jun/Cd34/Lrp1/Axl/Cntfr/Nrp1/Mdk/Nr4a2/Atf4/Nr4a3/Stat3/Cebpb/Grn/Il6/Ntrk2/Mef2c",18,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00426981","GO:0042698","ovulation cycle","9/487","61/23174",4.88260050658839e-06,7.64774671185017e-05,4.35290915195313e-05,"Egr1/Adamts1/Pdgfra/Axl/Nrip1/Mdk/Igf1r/Ptn/Anxa1",9,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00458623","GO:0045862","positive regulation of proteolysis","21/487","321/23174",5.01636315390475e-06,7.83062790634962e-05,4.45700062559245e-05,"Gsn/Clec3b/C3/Rock2/Hspa8/Pten/Nupr1/Smad7/Ddx3x/Spon1/Nop53/Rcn3/Stat3/Rps3/Csnk1a1/Mtch1/Grn/Dlc1/Ccbe1/Casp4/Hspa1a",21,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00342484","GO:0034248","regulation of cellular amide metabolic process","23/487","375/23174",5.25162399265599e-06,8.17017854262866e-05,4.65026448851828e-05,"Btg2/Vim/Ppp1r15a/Zfp36l1/App/Zfp36/Rock2/Thbs1/Zfp36l2/Rps3a1/Rps9/Eef2/Rbms3/Ddx3x/Spon1/Tnrc6c/Stat3/Rps3/Pdk4/Prnp/Nfe2l2/Rbm3/Il6",23,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00106583","GO:0010658","striated muscle cell apoptotic process","9/487","62/23174",5.60657192552971e-06,8.69301808655364e-05,4.94785188536912e-05,"Hspa8/Slc25a4/Pten/Acot1/Nupr1/Mdk/Camk2d/Nfe2l2/Igfbp3",9,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00215371","GO:0021537","telencephalon development","18/487","248/23174",5.74642000825009e-06,8.87995440872204e-05,5.05425143784625e-05,"Btg2/Nfib/Hes1/Pten/Col3a1/Bmp4/Nrp1/Mdk/Kdm6b/Plxna4/Rtn4/Nr4a3/Tra2b/Ryk/Zeb2/Cxcl12/Syne2/Ntrk2",18,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00485683","GO:0048568","embryonic organ development","27/487","490/23174",5.99373936814402e-06,9.23116046498435e-05,5.25414927888703e-05,"Junb/Zfp36l1/Hes1/Id3/Pdgfra/Gas1/Nr2f2/Tcf21/Bmp4/Pbx1/Nr4a3/Pkd1/Col5a2/Tra2b/Tnrc6c/Socs3/Kmt2a/Gnas/Nipbl/Hspg2/Cebpb/Cdkn1c/Rbbp6/Prrx1/Itga8/Gja1/Mef2c",27,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00603268","GO:0060326","cell chemotaxis","20/487","299/23174",6.04416428080122e-06,9.27779217102988e-05,5.28069089796317e-05,"Nr4a1/Dusp1/Gas6/Thbs1/Pdgfra/Nrp1/Mdk/Smoc2/Rps19/Nbl1/Hmgb2/Ptn/Pde4b/Cxcl12/Serpine1/Lpar1/Anxa1/Gm2564/Ccl19/Ackr3",20,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00712417","GO:0071241","cellular response to inorganic substance","17/487","225/23174",6.11915831363126e-06,9.36170233696743e-05,5.32845049866824e-05,"Fosb/Fos/Mt1/Junb/Gsn/Mt2/Jund/Jun/Thbs1/Clic4/Fus/Anxa5/Prnp/Nfe2l2/Mylk/Iqgap1/Mef2c",17,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00313463","GO:0031346","positive regulation of cell projection organization","26/487","464/23174",6.62288426032872e-06,0.000100988019929847,5.74798947654881e-05,"Adamts1/Lrp1/Bmp4/Nrp1/Mdk/Plxna4/Auts2/Rtn4/Itgb1/Zeb2/Nr3c1/Igf1r/Ptn/Cxcl12/Nfe2l2/Grn/Skil/Dynll1/Iqgap1/Lpar1/Il6/Ntrk2/Ccl19/Serpine2/Cdc42ep3/Map1b",26,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00310321","GO:0031032","actomyosin structure organization","16/487","203/23174",6.7008041450427e-06,0.00010183895408555,5.79642255381494e-05,"Rock2/Pdgfra/Akap13/Nrp1/Actg1/Cd47/Itgb1/Itgb5/Epb41l2/Pik3r1/Zyx/Dlc1/Lpar1/Csrp1/Lmod1/Mef2c",16,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00435001","GO:0043500","muscle adaptation","12/487","117/23174",6.74716471815076e-06,0.000102137819581377,5.81343324207393e-05,"Gsn/Rock2/Slc25a4/Klf4/Col14a1/Ar/Nr4a3/Cyba/Lmna/Camk2d/Nr3c1/Mef2c",12,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00431544","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","10/487","80/23174",6.76696923102654e-06,0.000102137819581377,5.81343324207393e-05,"Nr4a1/Gas6/Por/Thbs1/Klf4/Ptgs2/Dpep1/Ddx3x/Cryab/Il6",10,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00605411","GO:0060541","respiratory system development","18/487","251/23174",6.78700820671041e-06,0.000102137819581377,5.81343324207393e-05,"Mgp/Nfib/Hes1/Sparc/Pdgfra/Tcf21/Bmp4/Klf2/Meg3/Rcn3/Ltbp3/Adamtsl2/Fndc3b/Adamts2/Ccbe1/Tns3/Gpc3/Spry1",18,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:0003007","GO:0003007","heart morphogenesis","19/487","276/23174",6.83138210665162e-06,0.000102470731599774,5.83238177457999e-05,"Jun/Adamts1/Hes1/Nedd4/Thbs1/Bmp4/Nrp1/Tgfbr3/Smad7/Rtn4/Npy1r/Nipbl/Zmiz1/Flna/Col5a1/Dlc1/Pim1/Gja1/Mef2c",19,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00380841","GO:0038084","vascular endothelial growth factor signaling pathway","7/487","35/23174",7.00260066249553e-06,0.000104697974190883,5.95915093971766e-05,"Cd63/Pdgfra/Dcn/Nrp1/Smoc2/Tcf4/Ccbe1",7,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00420896","GO:0042089","cytokine biosynthetic process","12/487","118/23174",7.3701813425692e-06,0.000109837168551881,6.25166123079452e-05,"Egr1/App/Zfp36/Thbs1/Klf4/Irf1/Stat3/Crebbp/Cebpb/Akap12/Nfkb1/Il6",12,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:0030195","GO:0030195","negative regulation of blood coagulation","8/487","49/23174",7.60087034420878e-06,0.000112735746803803,6.41664116901465e-05,"Cd34/Thbs1/Pdgfra/Anxa5/Serpine1/Cd9/Serpine2/Serping1",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00326804","GO:0032680","regulation of tumor necrosis factor production","14/487","160/23174",7.63812225901985e-06,0.000112735746803803,6.41664116901465e-05,"Zbtb20/Gas6/Cd34/App/Zfp36/Thbs1/Axl/Lpl/Cd47/Cyba/Pik3r1/Ripk1/Akap12/Ccl19",14,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00434335","GO:0043433","negative regulation of DNA-binding transcription factor activity","14/487","160/23174",7.63812225901985e-06,0.000112735746803803,6.41664116901465e-05,"Gas6/Id3/Klf4/Ptgis/Nfkbia/Nupr1/Pbx1/Smad7/Pkd1/Igf1r/Rlim/Prnp/Flna/Pim1",14,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:20012347","GO:2001234","negative regulation of apoptotic signaling pathway","17/487","229/23174",7.7310673949462e-06,0.000113743020299448,6.47397269662554e-05,"Gas1/Bmp4/Nrp1/Ptgs2/Mcl1/Ar/Nr4a2/Ier3/Ddx3x/Lmna/Hmgb2/Ripk1/Cxcl12/Serpine1/Nfe2l2/Icam1/Ackr3",17,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00160322","GO:0016032","viral process","19/487","279/23174",7.97322076224153e-06,0.000116932107038606,6.65548766274938e-05,"Gsn/Fbln1/Gas6/Jun/Ddx5/Zfp36/Rock2/Hspa8/Axl/Ifitm1/Lgals1/Adarb1/Ddx3x/Ifitm2/Crebbp/Ripk1/Icam1/Pabpc1/Mbl2",19,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00466774","GO:0046677","response to antibiotic","20/487","305/23174",8.11511854055078e-06,0.000118635304378528,6.75242946231293e-05,"Egr1/Rhob/Id3/Mmp2/Pten/Psap/Axl/Kdm6b/Nr4a3/Rps3/Trp53inp1/Igf1r/Ripk1/Nfe2l2/Gnai1/Cryab/Il6/Anxa1/Mef2c/Crip1",20,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:2000637","GO:2000637","positive regulation of gene silencing by miRNA","6/487","24/23174",8.14903561494538e-06,0.000118754142426657,6.75919343145036e-05,"Ddx5/Zfp36/Bmp4/Stat3/Ripk1/Nfkb1",6,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00480091","GO:0048009","insulin-like growth factor receptor signaling pathway","7/487","36/23174",8.53647299843355e-06,0.000124007754440967,7.0582160936741e-05,"Ar/Cilp/Igf1r/Pik3r1/Igfbp4/Grb10/Igfbp3",7,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:19035555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","14/487","162/23174",8.8143088519578e-06,0.000127121526943047,7.23544435883621e-05,"Zbtb20/Gas6/Cd34/App/Zfp36/Thbs1/Axl/Lpl/Cd47/Cyba/Pik3r1/Ripk1/Akap12/Ccl19",14,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:0010761","GO:0010761","fibroblast migration","8/487","50/23174",8.88378360292987e-06,0.000127121526943047,7.23544435883621e-05,"Cygb/Thbs1/Tns1/Arid5b/Pmp22/Ddr2/Akap12/Syne2",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:1900047","GO:1900047","negative regulation of hemostasis","8/487","50/23174",8.88378360292987e-06,0.000127121526943047,7.23544435883621e-05,"Cd34/Thbs1/Pdgfra/Anxa5/Serpine1/Cd9/Serpine2/Serping1",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00109763","GO:0010976","positive regulation of neuron projection development","22/487","360/23174",8.88884509786344e-06,0.000127121526943047,7.23544435883621e-05,"Adamts1/Lrp1/Bmp4/Nrp1/Mdk/Plxna4/Rtn4/Itgb1/Zeb2/Nr3c1/Igf1r/Ptn/Cxcl12/Nfe2l2/Grn/Skil/Iqgap1/Lpar1/Il6/Ntrk2/Serpine2/Map1b",22,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00519613","GO:0051961","negative regulation of nervous system development","22/487","360/23174",8.88884509786344e-06,0.000127121526943047,7.23544435883621e-05,"Vim/Hes1/Id3/App/Pten/Ifrd1/Lrp1/Pmp22/Col3a1/Bmp4/Pbx1/Nrp1/Lgals1/Rtn4/Itgb1/Stat3/Ryk/Ptn/Ttc3/Flna/Mbd1/Lpar1",22,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00326404","GO:0032640","tumor necrosis factor production","14/487","163/23174",9.46042311881712e-06,0.000134876930223383,7.6768628208749e-05,"Zbtb20/Gas6/Cd34/App/Zfp36/Thbs1/Axl/Lpl/Cd47/Cyba/Pik3r1/Ripk1/Akap12/Ccl19",14,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00329222","GO:0032922","circadian regulation of gene expression","9/487","66/23174",9.4971357016054e-06,0.000134982437981151,7.68286806270222e-05,"Egr1/Nrip1/Rora/Atf4/Usp2/Kmt2a/Mycbp2/Ncor1/Cavin3",9,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00425422","GO:0042542","response to hydrogen peroxide","12/487","121/23174",9.55224565102498e-06,0.000135347972993754,7.70367341572541e-05,"Rhob/Mmp2/Psap/Axl/Kdm6b/Nr4a3/Rps3/Ripk1/Nfe2l2/Cryab/Il6/Anxa1",12,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00076234","GO:0007623","circadian rhythm","16/487","209/23174",9.69048220693103e-06,0.000136885492524286,7.79118524225323e-05,"Egr1/Id3/Ddx5/Rock2/Pten/Nrip1/Rora/Atf4/Usp2/Kmt2a/Mycbp2/Sfpq/Ncor1/Il6/Cavin3/Ntrk2",16,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00705701","GO:0070570","regulation of neuron projection regeneration","7/487","37/23174",1.03389354094121e-05,0.000144786856771068,8.24091144316727e-05,"Pten/Klf4/Lrp1/Rtn4/Igf1r/Prrx1/Grn",7,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:004361813","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","8/487","51/23174",1.03446422871389e-05,0.000144786856771068,8.24091144316727e-05,"Egr1/Ppp1r15a/Jun/Atf3/Klf2/Atf4/Cebpb/Nfe2l2",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:0050819","GO:0050819","negative regulation of coagulation","8/487","51/23174",1.03446422871389e-05,0.000144786856771068,8.24091144316727e-05,"Cd34/Thbs1/Pdgfra/Anxa5/Serpine1/Cd9/Serpine2/Serping1",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00421076","GO:0042107","cytokine metabolic process","12/487","122/23174",1.03957803570268e-05,0.000144786856771068,8.24091144316727e-05,"Egr1/App/Zfp36/Thbs1/Klf4/Irf1/Stat3/Crebbp/Cebpb/Akap12/Nfkb1/Il6",12,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00031512","GO:0003151","outflow tract morphogenesis","10/487","84/23174",1.05293166750071e-05,0.000144786856771068,8.24091144316727e-05,"Jun/Hes1/Nedd4/Thbs1/Bmp4/Nrp1/Tgfbr3/Npy1r/Nipbl/Mef2c",10,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00105752","GO:0010575","positive regulation of vascular endothelial growth factor production","6/487","25/23174",1.05328115132048e-05,0.000144786856771068,8.24091144316727e-05,"C3/Ptgs2/Rora/Atf4/Il6/Ccbe1",6,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:0060148","GO:0060148","positive regulation of posttranscriptional gene silencing","6/487","25/23174",1.05328115132048e-05,0.000144786856771068,8.24091144316727e-05,"Ddx5/Zfp36/Bmp4/Stat3/Ripk1/Nfkb1",6,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:1904738","GO:1904738","vascular associated smooth muscle cell migration","6/487","25/23174",1.05328115132048e-05,0.000144786856771068,8.24091144316727e-05,"Adamts1/Lrp1/Nr4a3/Nfe2l2/Iqgap1/Mef2c",6,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:1904752","GO:1904752","regulation of vascular associated smooth muscle cell migration","6/487","25/23174",1.05328115132048e-05,0.000144786856771068,8.24091144316727e-05,"Adamts1/Lrp1/Nr4a3/Nfe2l2/Iqgap1/Mef2c",6,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00509205","GO:0050920","regulation of chemotaxis","16/487","212/23174",1.15910825402315e-05,0.000158859925886208,9.041915891346e-05,"Dusp1/Gas6/Thbs1/Pdgfra/Nrp1/Mdk/Plxna4/Smoc2/Nbl1/Ryk/Ptn/Cxcl12/Serpine1/Mycbp2/Lpar1/Ccl19",16,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00717065","GO:0071706","tumor necrosis factor superfamily cytokine production","14/487","166/23174",1.16574018300734e-05,0.000159229418917521,9.06294652505005e-05,"Zbtb20/Gas6/Cd34/App/Zfp36/Thbs1/Axl/Lpl/Cd47/Cyba/Pik3r1/Ripk1/Akap12/Ccl19",14,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00093143","GO:0009314","response to radiation","23/487","394/23174",1.17217748128208e-05,0.000159229418917521,9.06294652505005e-05,"Egr1/Junb/Jund/Jun/Rhob/App/Atp1a2/Mfap4/Col3a1/Sfrp1/Pnp/Usp2/Itgb1/Kmt2a/Crebbp/Trp53inp1/Pik3r1/Nipbl/Cryab/Anxa1/Eef1d/Crip1/Cdkn1a",23,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00426922","GO:0042692","muscle cell differentiation","23/487","394/23174",1.17217748128208e-05,0.000159229418917521,9.06294652505005e-05,"Hes1/Tmsb4x/Pdgfra/Slc25a4/Ifrd1/Col14a1/Akap13/Pmp22/Bmp4/Actg1/Kdm6b/Rora/Itgb1/Lmna/Camk2d/Nr3c1/Cxcl12/Cd9/Syne1/Itga8/Csrp1/Lmod1/Mef2c",23,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:0010712","GO:0010712","regulation of collagen metabolic process","8/487","52/23174",1.20028337438022e-05,0.000162091053930232,9.22582374504324e-05,"Vim/Cygb/Mfap4/Bmp4/Itgb1/Serpine1/Il6/Ltbp1",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:19000242","GO:1900024","regulation of substrate adhesion-dependent cell spreading","8/487","52/23174",1.20028337438022e-05,0.000162091053930232,9.22582374504324e-05,"Fbln1/Nrp1/Mdk/Myadm/Actn4/Flna/Lims1/Postn",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00421364","GO:0042136","neurotransmitter biosynthetic process","11/487","104/23174",1.21205989649764e-05,0.000163202801852972,9.28910169984342e-05,"Cd34/Rock2/Klf4/Ptgis/Klf2/Ptgs2/Rora/Cd47/Icam1/Dynll1/Il6",11,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00019531","GO:0001953","negative regulation of cell-matrix adhesion","7/487","38/23174",1.24456301202787e-05,0.000166605019488034,9.48274755186476e-05,"Thbs1/Pten/Lrp1/Pik3r1/Serpine1/Dlc1/Postn",7,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:1904645","GO:1904645","response to amyloid-beta","7/487","38/23174",1.24456301202787e-05,0.000166605019488034,9.48274755186476e-05,"Mmp2/App/Lrp1/Igf1r/Prnp/Icam1/Casp4",7,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00488725","GO:0048872","homeostasis of number of cells","20/487","315/23174",1.3022238135336e-05,0.000173818569893399,9.89332508222326e-05,"Zfp36l1/Tsc22d3/Zfp36/Col14a1/Axl/Bmp4/Klf2/Tgfbr3/Rps19/Hmgb2/Stat3/Kmt2a/Ildr2/Pde4b/Skil/Ncor1/Klf13/Il6/Anxa1/Mef2c",20,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00550171","GO:0055017","cardiac muscle tissue growth","11/487","105/23174",1.32866028652683e-05,0.000176834699984278,0.000100649957817213,"Slc25a4/Pten/Col14a1/Akap13/Tgfbr3/Camk2d/Nr3c1/Ripk1/Pim1/Gja1/Mef2c",11,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00164851","GO:0016485","protein processing","17/487","239/23174",1.35434212243045e-05,0.000179733298956548,0.000102299768992926,"Gsn/Clec3b/Cpxm1/C3/Thbs1/Aebp1/Gas1/Cfh/Glg1/Spon1/C1ra/Serpine1/Adamts2/Pcsk6/Ccbe1/Serpine2/Serping1",17,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00106331","GO:0010633","negative regulation of epithelial cell migration","9/487","69/23174",1.3753489537767e-05,0.000181475126995464,0.000103291174631397,"Cd63/Thbs1/Dcn/Pten/Klf4/Nr2f2/Tgfbr3/Adamts9/Mef2c",9,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:19036702","GO:1903670","regulation of sprouting angiogenesis","9/487","69/23174",1.3753489537767e-05,0.000181475126995464,0.000103291174631397,"Thbs1/Klf4/Nrp1/Klf2/Ptgs2/Rhoj/Pkm/Anxa1/Adamts9",9,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:19047054","GO:1904705","regulation of vascular smooth muscle cell proliferation","8/487","53/23174",1.38792711107811e-05,0.000182091291923496,0.000103641880539346,"Jun/Adamts1/Mmp2/Pten/Nr4a3/Camk2d/Mef2c/Cdkn1a",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:19908744","GO:1990874","vascular smooth muscle cell proliferation","8/487","53/23174",1.38792711107811e-05,0.000182091291923496,0.000103641880539346,"Jun/Adamts1/Mmp2/Pten/Nr4a3/Camk2d/Mef2c/Cdkn1a",8,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00488715","GO:0048871","multicellular organismal homeostasis","26/487","485/23174",1.4378312044933e-05,0.000187325552119096,0.000106621092582787,"Egr1/Cd34/Prlr/Col14a1/G0s2/Ptgs2/Kdm6b/Atf4/Nr4a3/Itgb1/Rcn3/Stat3/Kmt2a/Gnas/Ltbp3/Ankrd11/Pdk4/Igf1r/Cebpb/Ildr2/Grb10/Tns2/Dync1h1/Adamts5/Il6/Gja1",26,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00487712","GO:0048771","tissue remodeling","15/487","192/23174",1.43821538406269e-05,0.000187325552119096,0.000106621092582787,"Mmp2/Rock2/Axl/Sfrp1/Tgfbr3/Mdk/Klf6/Ltbp3/Pdk4/Ptn/Flna/Il6/Anxa1/Gja1/Mef2c",15,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:20001174","GO:2000117","negative regulation of cysteine-type endopeptidase activity","10/487","87/23174",1.44246810085758e-05,0.000187325552119096,0.000106621092582787,"Nr4a1/Gas6/Por/Thbs1/Klf4/Ptgs2/Dpep1/Ddx3x/Cryab/Il6",10,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00714983","GO:0071498","cellular response to fluid shear stress","5/487","16/23174",1.44816279162645e-05,0.000187325552119096,0.000106621092582787,"Klf4/Klf2/Ptgs2/Nfe2l2/Mef2c",5,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:19001191","GO:1900119","positive regulation of execution phase of apoptosis","5/487","16/23174",1.44816279162645e-05,0.000187325552119096,0.000106621092582787,"Ptgis/Rps3/Igfbp3/Dlc1/Il6",5,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00451853","GO:0045185","maintenance of protein location","11/487","106/23174",1.45487524542706e-05,0.000187666680817692,0.000106815254639934,"Gsn/Tmsb4x/Nfkbia/Pkd1/Nbl1/Tmsb10/Flna/Syne2/Syne1/Mprip/Ltbp1",11,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00025737","GO:0002573","myeloid leukocyte differentiation","16/487","216/23174",1.46390843729717e-05,0.000188304423289204,0.000107178241954424,"Fos/Junb/Jun/Zfp36l1/App/Sfrp1/Bmp4/Rbp1/Gnas/Pik3r1/Ripk1/Cebpb/Tob2/Ccl19/Gpc3/Mef2c",16,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00030022","GO:0003002","regionalization","22/487","372/23174",1.48162129878998e-05,0.000190051979970135,0.000108172908194899,"Btg2/Zbtb16/Hes1/C3/Gas1/Nr2f2/Sfrp1/Bmp4/Pbx1/Nrp1/Ifitm1/Ar/Tra2b/Nbl1/Kmt2a/Zeb2/Sf3b1/Wls/Pcsk6/Gpc3/Spry1/Mef2c",22,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:0150063","GO:0150063","visual system development","23/487","400/23174",1.49242182414542e-05,0.000190905625005268,0.000108658781933394,"Vim/Jun/C3/Pdgfra/Gas1/Klf4/Lamb2/Clic4/Bmp4/Col4a1/Nrp1/Rhoj/Col5a2/Stat3/Zeb2/Nipbl/Ptn/Cdkn1c/Col5a1/Skil/Cryab/Ntrk2/Gja1",23,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00018901","GO:0001890","placenta development","14/487","170/23174",1.52824920391881e-05,0.000194947024488813,0.000110959047026034,"Junb/Zfp36l1/Hes1/Htra1/Ptgis/Nr2f2/Ptgs2/Il11ra1/Pkd1/Socs3/Ptn/Cebpb/Cdkn1c/Serpine1",14,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00486401","GO:0048640","negative regulation of developmental growth","12/487","127/23174",1.56668838216107e-05,0.000198749311290681,0.000113123215066871,"Pten/Ifrd1/Sfrp1/Bmp4/Nrp1/Rtn4/Ryk/Gnas/Ripk1/Socs2/Gja1/Cdkn1a",12,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:005159211","GO:0051592","response to calcium ion","12/487","127/23174",1.56668838216107e-05,0.000198749311290681,0.000113123215066871,"Fosb/Fos/Junb/Jund/Jun/Thbs1/Clic4/Fus/Anxa5/Mylk/Iqgap1/Mef2c",12,"Liver","Liver_Mesenchyme","Mesenchyme","up"
"GO:00148961","GO:0014896","muscle hypertrophy","11/487","107/23174",1.59136190319623e-05,0.000200343149163859,0.000114030388346308,"Rock2/Slc25a4/Col14a1/Akap13/Ar/Nr4a3/Cyba/Lmna/Camk2d/Nr3c1/Mef2c",11,"Liver","Liver_Mesenchyme","Mesenchyme","up"
