"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:0006909","GO:0006909","phagocytosis","36/591","334/23174",3.50376829426011e-13,1.41905927060034e-11,8.09955442380053e-12,"Il1b/Ptprc/Tnf/Coro1a/Cyba/Tyrobp/Rack1/Cd47/Itgb2/Fcer1g/Sirpa/Syk/Ncf2/Il2rg/Pld4/Rab20/Cd300a/Camk1d/Tgm2/Tlr2/Hck/Cnn2/Nckap1l/Elmo1/Ptprj/Aif1/Cdc42se2/Pycard/Ccl2/Gsn/Irf8/Ccr7/Ccr2/Siglece/Axl/Itgal",36,"Liver","Liver_Macrophage","Macrophage","down"
"GO:19035574","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","20/591","96/23174",3.50723868727787e-13,1.41905927060034e-11,8.09955442380053e-12,"Ccl4/Ptprc/Ccl3/Cyba/Tyrobp/Mapkapk2/Cybb/Pik3r1/Fcer1g/Jak2/H2-T23/Ptafr/Tlr2/Ifih1/Ptprj/Pycard/Ccl2/Ccr7/Ccr2/Cd14",20,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00025041","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","11/591","20/23174",3.69244590964992e-13,1.4811164497932e-11,8.45375774051429e-12,"Cd74/H2-Aa/H2-Ab1/H2-Eb1/H2-DMb1/H2-DMa/Unc93b1/Fcer1g/H2-DMb2/H2-Oa/Pycard",11,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00326351","GO:0032635","interleukin-6 production","25/591","160/23174",4.02344183793016e-13,1.60009186939222e-11,9.13283288987656e-12,"Tnfaip3/Il1b/Tnf/Cyba/Tyrobp/Unc93b1/Mapkapk2/Tnfsf9/Cd47/Fcer1g/Sirpa/Ptpn6/Ptafr/Klf2/Grk2/Tlr2/Il1a/Nckap1l/Ifih1/Aif1/Pycard/Inpp5d/Il6/Il1rn/Il10",25,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","24/591","147/23174",4.43507643553992e-13,1.74884836055655e-11,9.98188924787442e-12,"Cd74/H2-D1/Nfkbiz/Il1b/H2-Ab1/Ptprc/Fam49b/Cd44/Tnf/Nlrp3/H2-DMa/Malt1/H2-K1/Cd274/Fcer1g/Nfkbid/H2-T23/Rsad2/Irf1/Pycard/Cd40/Il6/Ccr7/Ccr2",24,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00027572","GO:0002757","immune response-activating signal transduction","42/591","450/23174",4.95472793810816e-13,1.93734026016952e-11,1.1057743111762e-11,"Nfkbia/Tnfaip3/Nfkbiz/Ptprc/Cd86/Pde4b/Tnf/Bcl2a1d/Lgals3/Malt1/Cyba/Unc93b1/Rtn4/Nr4a3/Mapkapk2/Peli1/Rps3/Cd47/Lcp2/Fcer1g/Wnk1/Tnip3/Syk/Ptpn6/Nfkbid/Elf1/Rsad2/Ezr/Lyn/Cd300a/Irf1/Tlr2/Fyb/Arf6/Nckap1l/Zc3hav1/Ifih1/Ptprj/Prkcb/Ccr7/Cd14/Erbin",42,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00017761","GO:0001776","leukocyte homeostasis","21/591","110/23174",5.52482512830827e-13,2.13690811990001e-11,1.21968151537949e-11,"Tnfaip3/Cd74/Skil/Cd44/Pde4b/Dock10/Pmaip1/Coro1a/Pirb/Fcer1g/Bcl2a1a/Rps6/Lyn/Nckap1l/Ccl2/Bcl2l11/Adam17/Il6/Ccr2/Itpkb/Axl",21,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00026903","GO:0002690","positive regulation of leukocyte chemotaxis","19/591","87/23174",5.55697147018916e-13,2.13690811990001e-11,1.21968151537949e-11,"Cd74/Ccl4/Il1b/Swap70/Cxcl10/Wnk1/Ccl5/Rac2/Camk1d/Nckap1l/Ptk2b/Ptprj/Aif1/Ccl2/Adam17/Ccr7/Ccr2/Adam10/Lgmn",19,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00716213","GO:0071621","granulocyte chemotaxis","22/591","123/23174",6.21819639827805e-13,2.3715793312449e-11,1.35362463441376e-11,"Cd74/Ccl4/Il1b/Pde4b/Ccl3/Lgals3/Cxcl10/Itgb2/Fcer1g/Ccl5/Syk/Rac2/Cxcl2/Camk1d/Nckap1l/Ptprj/Ccl2/Itgam/Ccr7/Il1rn/Ccl6/Ccl22",22,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","23/591","136/23174",6.3509015542119e-13,2.40249958794699e-11,1.37127296716103e-11,"Cd74/Il1b/Ptprc/Cd86/Coro1a/Peli1/Rps3/Cdkn1a/Cd274/Tnfsf9/Ccl5/Syk/H2-T23/Cd80/Nckap1l/Aif1/Pycard/Cd40/Il6/Ccr7/Ccr2/Itgal/Vcam1",23,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00026885","GO:0002688","regulation of leukocyte chemotaxis","21/591","111/23174",6.65401716642509e-13,2.49686628027225e-11,1.42513457647627e-11,"Cd74/Ccl4/Il1b/Swap70/Dusp1/Cxcl10/Wnk1/Ccl5/Rac2/Lyn/Camk1d/Nckap1l/Ptk2b/Ptprj/Aif1/Ccl2/Adam17/Ccr7/Ccr2/Adam10/Lgmn",21,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00726781","GO:0072678","T cell migration","16/591","58/23174",7.77378762319656e-13,2.89371470485869e-11,1.65164346722736e-11,"Cxcl16/Msn/Icam1/Cxcl10/Itga4/Wnk1/Ccl5/Aif1/Rhoa/Pycard/Ccl2/Adam17/Itgb7/Ccr7/Ccr2/Adam10",16,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","21/591","112/23174",7.99734179751594e-13,2.95330407808267e-11,1.68565525105537e-11,"Cd83/Nfkbiz/Nlrp3/Malt1/Ptger4/Syk/Il2rg/Nfkbid/Runx1/Rsad2/Runx3/Irf1/Foxp1/Nckap1l/Rhoa/Rpl22/Ikzf1/Il6/Ccr7/Ccr2/Itpkb",21,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","23/591","138/23174",8.73331112789318e-13,3.18206056953873e-11,1.81622242965969e-11,"Cd74/Il1b/Ptprc/Cd86/Coro1a/Peli1/Rps3/Cdkn1a/Cd274/Tnfsf9/Ccl5/Syk/H2-T23/Cd80/Nckap1l/Aif1/Pycard/Cd40/Il6/Ccr7/Ccr2/Itgal/Vcam1",23,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0046637","GO:0046637","regulation of alpha-beta T cell differentiation","17/591","68/23174",8.75357302602529e-13,3.18206056953873e-11,1.81622242965969e-11,"Cd83/Nfkbiz/Nlrp3/Malt1/Syk/Il2rg/Nfkbid/Runx1/Runx3/Irf1/Nckap1l/Rhoa/Ikzf1/Il6/Ccr7/Ccr2/Itpkb",17,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","24/591","152/23174",9.41654105112382e-13,3.39652445820769e-11,1.93863182961937e-11,"Tnfaip3/Cd74/H2-Aa/H2-Ab1/Cd44/Cd86/Lgals3/Tyrobp/Peli1/Cd274/Ptpn6/Samsn1/Nfkbid/Runx1/Lyn/Cd300a/Runx3/Cd80/Irf1/Fgl2/Inpp5d/Hfe/Axl/Il10",24,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00022742","GO:0002274","myeloid leukocyte activation","28/591","211/23174",1.00086681385978e-12,3.58233329606889e-11,2.04468580677589e-11,"Tnf/Pirb/Tyrobp/Nr4a3/Spi1/Tnfsf9/Itgb2/Lcp2/Fcer1g/Ccl5/Syk/Ptafr/Rac2/Lyn/Cd300a/Tlr2/Cd48/Rbpj/Prkcd/Ctsc/Aif1/Nampt/Pycard/Itgam/Ywhaz/Ccr2/Adam10/Il10",28,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00516072","GO:0051607","defense response to virus","29/591","227/23174",1.04041252521052e-12,3.69544998458364e-11,2.109249337972e-11,"Il1b/Ptprc/Cd86/Nlrp3/Unc93b1/Cxcl10/Isg15/Ccl5/Samhd1/G3bp1/Ifngr1/Rsad2/Tagap/Itgax/Stat1/Irf5/Irf1/Zc3hav1/Ifih1/Fgl2/Pycard/Cd40/Oasl1/Pcbp2/Il6/Ifit2/Ifit1/Trim25/Serinc3",29,"Liver","Liver_Macrophage","Macrophage","down"
"GO:004225517","GO:0042255","ribosome assembly","17/591","71/23174",1.87895536511365e-12,6.62331766202562e-11,3.78038627287221e-11,"Rps5/Rpl3/Rps14/Rps28/Rplp0/Rpl6/Rps19/Rps10/Rpl10/Rps27/Rpsa/Rpl5/Rpl11/Rpl12/Rps25/Rps15/Ddx3x",17,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00071625","GO:0007162","negative regulation of cell adhesion","32/591","283/23174",2.02125525020383e-12,7.07135389413416e-11,4.03611159181976e-11,"Tnfaip3/Cd74/H2-Aa/H2-Ab1/Ptprc/Cfl1/Cd44/Cd86/Lgals3/Swap70/Dusp1/Peli1/Pik3r1/Cd274/Wnk1/Jak2/Ptpn6/Nfkbid/Runx1/Cd300a/Runx3/Cd80/Irf1/Prkcd/Fgl2/Rhoa/Zfp703/Cd9/Hfe/Adam10/Il1rn/Il10",32,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0050866","GO:0050866","negative regulation of cell activation","27/591","203/23174",2.41800254504497e-12,8.39624316574198e-11,4.79231769139706e-11,"Tnfaip3/Cd74/H2-Aa/H2-Ab1/Cd44/Cd86/Lgals3/Tyrobp/Peli1/Cd274/Ptpn6/Samsn1/Nfkbid/Runx1/Lyn/Cd300a/Runx3/Cd80/Irf1/Prkcd/Fgl2/Inpp5d/Ccr2/Cd9/Hfe/Axl/Il10",27,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0042035","GO:0042035","regulation of cytokine biosynthetic process","20/591","106/23174",2.48855736350999e-12,8.57722771289778e-11,4.8956181116068e-11,"Il1b/Zfp36/Rel/Ptprc/Nfkb1/Tnf/Tyrobp/Mapkapk2/Cybb/Syk/Ptafr/Egr1/Grk2/Irf1/Tlr2/Il1a/Inpp5d/Il6/Ccr2/Il10",20,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00716746","GO:0071674","mononuclear cell migration","18/591","83/23174",2.58393205192223e-12,8.84046752764273e-11,5.04586731191933e-11,"Ccl4/Ccl3/Lgals3/Dusp1/Cxcl10/Cd47/Rps19/Sirpa/Ccl5/Lyn/Ptprj/Aif1/Ccl2/Ccr7/Ccr2/Ccl6/Ccl22/Lgmn",18,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00444191","GO:0044419","interspecies interaction between organisms","39/591","419/23174",3.75939729983388e-12,1.27682303913336e-10,7.28771370532531e-11,"Hamp2/Cd74/Ccl4/Zfp36/Pfn1/Cfl1/Ddx5/Tnf/Pabpc1/Rpl30/Icam1/Uvrag/Isg15/Rps19/Ccl5/Ncf1/Mpeg1/Rsad2/Stat1/Grk2/Tlr2/Ddx39b/Anxa2/Ddx6/Zc3hav1/Ccl2/Gsn/Oasl1/Pcbp2/Bcl2l11/Vps37b/Irf8/Sqstm1/Ddx3x/Axl/Chmp4b/Trim25/Vcam1/Il10",39,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00072491","GO:0007249","I-kappaB kinase/NF-kappaB signaling","26/591","192/23174",4.07146561048536e-12,1.3727919917093e-10,7.83547500782195e-11,"Nfkbia/Tnfaip3/Cd74/Il1b/Rel/Tnf/Malt1/Peli1/Sirpa/Tnip3/S100a4/Nfkbid/Stat1/Irf1/Tgm2/Tlr2/Il1a/Zc3hav1/Tank/Rhoa/Pycard/Akap13/Prkcb/Sqstm1/Il1rn/Trim25",26,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00486606","GO:0048660","regulation of smooth muscle cell proliferation","24/591","163/23174",4.44334475788296e-12,1.48740166607406e-10,8.48963182441402e-11,"Tnfaip3/Tnf/Gnai2/Cyba/Nr4a3/Cdkn1a/Pik3r1/Jak2/Ccl5/Ptgs2/Ptafr/Egr1/Stat1/Grk2/Tgm2/Ddx39b/Rbpj/Aif1/Nampt/Hbegf/Il6/Pak1/Cdkn1b/Il10",24,"Liver","Liver_Macrophage","Macrophage","down"
"GO:20004033","GO:2000403","positive regulation of lymphocyte migration","13/591","38/23174",5.11274121499516e-12,1.69925606238375e-10,9.69883164318256e-11,"Ccl4/Cxcl10/Itga4/Wnk1/Ccl5/Ptk2b/Aif1/Rhoa/Pycard/Adam17/Ccr7/Ccr2/Adam10",13,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00513484","GO:0051348","negative regulation of transferase activity","29/591","242/23174",5.25406046637248e-12,1.73383995390292e-10,9.89622587283148e-11,"Actb/Tnfaip3/Il1b/Zfp36/Ptprc/Gadd45b/Dusp1/Dusp2/Cdkn1a/Rpl23/Rps7/Wnk1/Rgs2/Ptpn6/H2afy/Dusp5/Npm1/Rpl5/Lyn/Rpl11/Ptpn1/Cbl/Cd300a/Prkcd/Ptprj/Pycard/Il6/Pkib/Cdkn1b",29,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","19/591","98/23174",5.30838416768959e-12,1.73792222587252e-10,9.91952622728149e-11,"Il1b/Ptprc/Cd86/Coro1a/Rps3/Cd274/Tnfsf9/Ccl5/Syk/H2-T23/Cd80/Nckap1l/Aif1/Pycard/Il6/Ccr7/Ccr2/Itgal/Vcam1",19,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00451235","GO:0045123","cellular extravasation","16/591","65/23174",5.34113213625125e-12,1.73792222587252e-10,9.91952622728149e-11,"Tnf/Icam1/Itga4/Cd47/Itgb2/Ptger4/Sirpa/Ccl5/Ptafr/Selplg/Il1a/Ccl2/Itgam/Itgb7/Ccr2/Vcam1",16,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00713752","GO:0071375","cellular response to peptide hormone stimulus","29/591","243/23174",5.82573114062662e-12,1.88243937481498e-10,1.07443857220767e-10,"Nr4a1/Il1b/Cfl1/Nfkb1/Gnai2/Nr4a3/Rab8b/Pik3r1/Zfp36l1/Jak2/Anxa5/Tbc1d4/Grb2/Nr4a2/H2afz/Hnrnpk/Ndel1/Ptpn1/Stat1/Grk2/Irf1/Prkcd/Pkm/Atp2b1/Prkcb/Pak1/Srsf3/Sgk1/Phip",29,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","25/591","182/23174",7.6750509412939e-12,2.46094588385193e-10,1.40463231756725e-10,"Tnfaip3/Cd74/H2-Aa/H2-Ab1/Cd44/Cd86/Lgals3/Tyrobp/Peli1/Cd274/Ptpn6/Samsn1/Nfkbid/Runx1/Lyn/Cd300a/Runx3/Cd80/Irf1/Fgl2/Inpp5d/Ccr2/Hfe/Axl/Il10",25,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00713474","GO:0071347","cellular response to interleukin-1","17/591","77/23174",7.72185899510813e-12,2.46094588385193e-10,1.40463231756725e-10,"Ccl4/Cfl1/Nfkb1/Ccl3/Cd47/Sirpa/Ccl5/Egr1/Irf1/Il1a/Tank/Pycard/Ccl2/Il6/Il1rn/Ccl6/Ccl22",17,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00486596","GO:0048659","smooth muscle cell proliferation","24/591","168/23174",8.61372847659751e-12,2.72650874840872e-10,1.55620744335521e-10,"Tnfaip3/Tnf/Gnai2/Cyba/Nr4a3/Cdkn1a/Pik3r1/Jak2/Ccl5/Ptgs2/Ptafr/Egr1/Stat1/Grk2/Tgm2/Ddx39b/Rbpj/Aif1/Nampt/Hbegf/Il6/Pak1/Cdkn1b/Il10",24,"Liver","Liver_Macrophage","Macrophage","down"
"GO:20012422","GO:2001242","regulation of intrinsic apoptotic signaling pathway","24/591","169/23174",9.80349399961413e-12,3.0821390256895e-10,1.75919028172308e-10,"Cd74/Mcl1/Bcl2a1b/Skil/Cd44/Tpt1/Bcl2a1d/Nfe2l2/Sh3glb1/Rps3/Rack1/Rps7/Bcl2a1a/Ptgs2/Hnrnpk/Rpl11/Ptpn1/Rpl26/Pycard/Bclaf1/Bcl2l11/Plaur/Ddx3x/Serinc3",24,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00025736","GO:0002573","myeloid leukocyte differentiation","27/591","216/23174",1.06256376509713e-11,3.31819409328655e-10,1.89392326339814e-10,"Junb/Cd74/Tnf/Ccl3/Pirb/Tyrobp/Hcls1/Spi1/Pik3r1/Nrros/Tnfsf9/Zfp36l1/Fcer1g/Ccl5/Runx1/Tob2/Lyn/Fos/Tlr2/Rbpj/Pafah1b1/Anxa2/Inpp5d/Cbfa2t3/Ikzf1/Itgam/Ccr7",27,"Liver","Liver_Macrophage","Macrophage","down"
"GO:000961111","GO:0009611","response to wounding","42/591","495/23174",1.12285794568196e-11,3.48310534750543e-10,1.98804954172321e-10,"Tnfaip3/Plek/Lcp1/Zfp36/Ifrd1/Cd44/Neat1/Tyrobp/Rtn4/Nfe2l2/Cflar/Cdkn1a/Gna13/Zfp36l1/Fcer1g/Ptger4/Prcp/Jak2/Srsf5/Syk/Ptpn6/Fermt3/Anxa5/Lyn/Ndel1/Il1a/Anxa2/Cnn2/Prkcd/Pkm/Ptprj/Ccl2/Coro1b/Adam17/Hbegf/Il6/Pak1/Ccr2/Cd9/Axl/Cdkn1b/Il10",42,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00336741","GO:0033674","positive regulation of kinase activity","41/591","475/23174",1.16161541114115e-11,3.57946788611904e-10,2.04305031879338e-10,"Pim1/Cd74/Il1b/Ptprc/Iqgap1/Cd44/Tnf/Gadd45b/Cdc42/Malt1/Sh3glb1/Rps3/Cdkn1a/Spag9/Zeb2/Jak2/Syk/Dazap2/Ncf1/Map4k4/Ccnd1/Tab2/Ccdc88a/Npm1/Egr1/Lyn/Ptpn1/Cd300a/Prkcd/Ptk2b/Rhoa/Akap13/Map3k8/Cd40/Adam17/Pak1/Ccr7/Ddx3x/Cdkn1b/Rapgef2/Il1rn",41,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00330028","GO:0033002","muscle cell proliferation","28/591","234/23174",1.27117088031283e-11,3.89128822769447e-10,2.22102779157152e-10,"Pim1/Tnfaip3/Tnf/Gnai2/Cyba/Nr4a3/Cflar/Cdkn1a/Pik3r1/Jak2/Ccl5/Ptgs2/Ptafr/Egr1/Jarid2/Stat1/Grk2/Tgm2/Foxp1/Ddx39b/Rbpj/Aif1/Nampt/Hbegf/Il6/Pak1/Cdkn1b/Il10",28,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00434343","GO:0043434","response to peptide hormone","33/591","323/23174",1.48400559602778e-11,4.51312290086095e-10,2.57595192210394e-10,"Nr4a1/Il1b/Cfl1/Nfkb1/Gnai2/Nr4a3/Rab8b/Pik3r1/Zfp36l1/Jak2/Srsf5/Anxa5/Tbc1d4/Grb2/Egr1/Nr4a2/H2afz/Hnrnpk/Ndel1/Ptpn1/Stat1/Grk2/Irf1/Prkcd/Pkm/Atp2b1/Prkcb/Pak1/Srsf3/Sgk1/Serpina3g/Gatm/Phip",33,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00420891","GO:0042089","cytokine biosynthetic process","20/591","118/23174",1.96614440603469e-11,5.94056488394768e-10,3.39069195927924e-10,"Il1b/Zfp36/Rel/Ptprc/Nfkb1/Tnf/Tyrobp/Mapkapk2/Cybb/Syk/Ptafr/Egr1/Grk2/Irf1/Tlr2/Il1a/Inpp5d/Il6/Ccr2/Il10",20,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00718872","GO:0071887","leukocyte apoptotic process","21/591","132/23174",2.16027056867004e-11,6.48499287485271e-10,3.70143473327981e-10,"Cd74/Cd44/Lgals3/Nr4a3/Hcls1/Cd274/Fcer1g/Ccl5/Bcl2a1a/Nfkbid/Rps6/Lyn/Fnip1/Bcl2l11/Adam17/Il6/Ccr7/Itpkb/Axl/Rapgef2/Il10",21,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0042113","GO:0042113","B cell activation","37/591","404/23174",2.18540736246189e-11,6.5183977291892e-10,3.72050119803734e-10,"Tnfaip3/Cd74/H2-Ab1/Ptprc/Cd86/Dock10/Malt1/Swap70/Tyrobp/Peli1/Cdkn1a/Pik3r1/Zfp36l1/Syk/Ptpn6/Samsn1/Il2rg/Lyn/Cd300a/Foxp1/Fnip1/Rbpj/Prkcd/Nckap1l/Ptk2b/Irf2bp2/Ptprj/Skap2/Inpp5d/Cmtm7/Cd40/Ikzf1/Adam17/Cd180/Prkcb/Il6/Il10",37,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00486612","GO:0048661","positive regulation of smooth muscle cell proliferation","19/591","106/23174",2.26656032011208e-11,6.71739182769521e-10,3.83408091695794e-10,"Tnf/Gnai2/Cyba/Nr4a3/Jak2/Ccl5/Ptgs2/Ptafr/Egr1/Stat1/Grk2/Tgm2/Ddx39b/Rbpj/Aif1/Nampt/Hbegf/Il6/Pak1",19,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0042108","GO:0042108","positive regulation of cytokine biosynthetic process","16/591","71/23174",2.29048885283026e-11,6.74534470393622e-10,3.85003556008711e-10,"Il1b/Rel/Ptprc/Tnf/Tyrobp/Mapkapk2/Cybb/Syk/Ptafr/Egr1/Grk2/Irf1/Tlr2/Il1a/Il6/Ccr2",16,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00705553","GO:0070555","response to interleukin-1","18/591","94/23174",2.40095796763331e-11,7.0261996373571e-10,4.01033892905583e-10,"Ccl4/Il1b/Cfl1/Nfkb1/Ccl3/Cd47/Sirpa/Ccl5/Egr1/Irf1/Il1a/Tank/Pycard/Ccl2/Il6/Il1rn/Ccl6/Ccl22",18,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00022851","GO:0002285","lymphocyte activation involved in immune response","25/591","193/23174",2.84004195767892e-11,8.25919701817501e-10,4.71409596001574e-10,"Tnfaip3/Lcp1/Nfkbiz/Ptprc/Dock10/Nlrp3/Lgals3/Malt1/Coro1a/Swap70/Icam1/Fcer1g/Ptger4/Nfkbid/Rps6/Irf1/Foxp1/Ptk2b/Fgl2/Cd40/Cd180/Il6/Ccr7/Ccr2/Itgal",25,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00482473","GO:0048247","lymphocyte chemotaxis","14/591","52/23174",3.06534309144493e-11,8.85903192825668e-10,5.05646330154662e-10,"Ccl4/Ccl3/Cxcl16/Cxcl10/Wnk1/Ccl5/Ptk2b/Ccl2/Adam17/Ccr7/Ccr2/Adam10/Ccl6/Ccl22",14,"Liver","Liver_Macrophage","Macrophage","down"
"GO:19034091","GO:1903409","reactive oxygen species biosynthetic process","20/591","121/23174",3.16423429752484e-11,9.08838406566856e-10,5.18737045656606e-10,"Il1b/Eef1a1/Tnf/Cyba/Cybb/Icam1/Cflar/Cd47/Itgb2/Sirpa/Jak2/Ptgs2/Ncf1/Klf2/Tlr2/Ptk2b/Aif1/Rhoa/Il6/Il10",20,"Liver","Liver_Macrophage","Macrophage","down"
"GO:20003794","GO:2000379","positive regulation of reactive oxygen species metabolic process","19/591","108/23174",3.18949421407172e-11,9.10473409697895e-10,5.19670255221372e-10,"Il1b/Tnf/Gnai2/Cyba/Tyrobp/Nfe2l2/Icam1/Cdkn1a/Itgb2/Jak2/Ptgs2/Klf2/Grb2/Tlr2/Prkcd/Ptk2b/Aif1/Itgam/Il6",19,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00022183","GO:0002218","activation of innate immune response","23/591","164/23174",3.44669548570741e-11,9.77894761890036e-10,5.58152292069307e-10,"Nfkbia/Tnfaip3/Cd86/Tnf/Cyba/Unc93b1/Rtn4/Mapkapk2/Peli1/Tnip3/Rsad2/Lyn/Cd300a/Irf1/Tlr2/Arf6/Zc3hav1/Ifih1/Pycard/Ifi204/Ifi205/Cd14/Erbin",23,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00421071","GO:0042107","cytokine metabolic process","20/591","122/23174",3.69596284034315e-11,1.04226152097677e-09,5.94890861000686e-10,"Il1b/Zfp36/Rel/Ptprc/Nfkb1/Tnf/Tyrobp/Mapkapk2/Cybb/Syk/Ptafr/Egr1/Grk2/Irf1/Tlr2/Il1a/Inpp5d/Il6/Ccr2/Il10",20,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00444031","GO:0044403","symbiont process","34/591","355/23174",4.30609474751822e-11,1.20700354579532e-09,6.88920548382275e-10,"Cd74/Ccl4/Zfp36/Pfn1/Cfl1/Ddx5/Tnf/Pabpc1/Icam1/Uvrag/Isg15/Ccl5/Ncf1/Rsad2/Stat1/Grk2/Tlr2/Ddx39b/Anxa2/Ddx6/Zc3hav1/Gsn/Oasl1/Pcbp2/Bcl2l11/Vps37b/Irf8/Sqstm1/Ddx3x/Axl/Chmp4b/Trim25/Vcam1/Il10",34,"Liver","Liver_Macrophage","Macrophage","down"
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","15/591","64/23174",5.30154836908222e-11,1.47713200966105e-09,8.43101578014147e-10,"Cd83/Nfkbiz/Cd44/Nlrp3/Malt1/Cd274/Il2rg/Nfkbid/Runx1/Runx3/Irf1/Nckap1l/Il6/Ccr7/Ccr2",15,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00450893","GO:0045089","positive regulation of innate immune response","27/591","232/23174",5.64668013465143e-11,1.56392873015078e-09,8.9264247993268e-10,"Nfkbia/Tnfaip3/Cd74/Cd86/Tnf/Cyba/Unc93b1/Rtn4/Mapkapk2/Peli1/Rps19/Tnip3/H2-T23/Hmgb2/Rsad2/Lyn/Cd300a/Irf1/Tlr2/Arf6/Zc3hav1/Ifih1/Pycard/Ifi204/Ifi205/Cd14/Erbin",27,"Liver","Liver_Macrophage","Macrophage","down"
"GO:004227419","GO:0042274","ribosomal small subunit biogenesis","15/591","65/23174",6.73177891571937e-11,1.85343001744628e-09,1.05788092210277e-09,"Rps5/Rps14/Rps24/Rps28/Rps16/Rps7/Rps19/Rps10/Rps27/Rpsa/Rps8/Rps6/Npm1/Rps25/Rps15",15,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00028241","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","21/591","140/23174",6.80191634652835e-11,1.86172451531744e-09,1.06261516670533e-09,"H2-D1/Nfkbiz/Il1b/H2-Ab1/Ptprc/Fam49b/Tnf/Nlrp3/H2-DMa/Malt1/H2-K1/Cd274/Fcer1g/Nfkbid/H2-T23/Rsad2/Irf1/Cd40/Il6/Ccr7/Ccr2",21,"Liver","Liver_Macrophage","Macrophage","down"
"GO:00025484","GO:0002548","monocyte chemotaxis","14/591","55/23174",7.03131219752322e-11,1.91325705585237e-09,1.09202835791635e-09,"Ccl4/Ccl3/Lgals3/Dusp1/Cxcl10/Rps19/Ccl5/Lyn/Aif1/Ccl2/Ccr2/Ccl6/Ccl22/Lgmn",14,"Liver","Liver_Macrophage","Macrophage","down"
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","18/591","100/23174",7.09178673761082e-11,1.91849323779669e-09,1.09501700973024e-09,"Cd83/Nfkbiz/Cd44/Nlrp3/Malt1/Cd274/Ptger4/Il2rg/Nfkbid/Runx1/Rsad2/Runx3/Irf1/Foxp1/Nckap1l/Il6/Ccr7/Ccr2",18,"Liver","Liver_Macrophage","Macrophage","down"
