"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00068983","GO:0006898","receptor-mediated endocytosis","5/29","223/23174",7.76040152916776e-06,0.000590703504631946,0.000301286177014748,"Apoe/C3/Itgb1/Anxa2/Fcer1g",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00444197","GO:0044419","interspecies interaction between organisms","6/29","419/23174",1.12551307800759e-05,0.000776975848047342,0.000396293709204981,"Gsn/Apoe/Lgals1/Ccl5/Serpinb9/Anxa2",6,"Heart","Heart_T_cell","T_cell","down"
"GO:00026971","GO:0002697","regulation of immune effector process","6/29","420/23174",1.14084552649919e-05,0.000776975848047342,0.000396293709204981,"Cfh/Ccl5/C3/Serpinb9/Klrk1/Fcer1g",6,"Heart","Heart_T_cell","T_cell","down"
"GO:00026751","GO:0002675","positive regulation of acute inflammatory response","3/29","37/23174",1.33035226519231e-05,0.000860737915579426,0.000439016247513463,"Ccl5/C3/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00160323","GO:0016032","viral process","5/29","279/23174",2.2870486557397e-05,0.00140925760025103,0.000718786720375334,"Gsn/Apoe/Lgals1/Ccl5/Anxa2",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00610413","GO:0061041","regulation of wound healing","4/29","141/23174",2.77110470280132e-05,0.00162991340246587,0.000831331410840396,"Acta2/Apoe/Anxa2/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:19039003","GO:1903900","regulation of viral life cycle","4/29","145/23174",3.09219437250734e-05,0.00173969544261935,0.000887325341676019,"Gsn/Lgals1/Ccl5/Anxa2",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00457659","GO:0045765","regulation of angiogenesis","5/29","307/23174",3.61280766876854e-05,0.0019122888813462,0.000975355998213673,"Dcn/Sparc/Ccl5/C3/Itgb1",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00075963","GO:0007596","blood coagulation","4/29","156/23174",4.11581107293941e-05,0.0019122888813462,0.000975355998213673,"Apoe/C3/Anxa2/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:0030199","GO:0030199","collagen fibril organization","3/29","54/23174",4.18655863057232e-05,0.0019122888813462,0.000975355998213673,"Col3a1/Col1a2/Anxa2",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00430626","GO:0043062","extracellular structure organization","5/29","317/23174",4.20858715039656e-05,0.0019122888813462,0.000975355998213673,"Apoe/Col3a1/Itgb1/Col1a2/Anxa2",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00075993","GO:0007599","hemostasis","4/29","158/23174",4.32563669177417e-05,0.0019122888813462,0.000975355998213673,"Apoe/C3/Anxa2/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00358214","GO:0035821","modification of morphology or physiology of other organism","4/29","158/23174",4.32563669177417e-05,0.0019122888813462,0.000975355998213673,"Apoe/Ccl5/Serpinb9/Anxa2",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00508173","GO:0050817","coagulation","4/29","159/23174",4.4334363555167e-05,0.0019122888813462,0.000975355998213673,"Apoe/C3/Anxa2/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00703716","GO:0070371","ERK1 and ERK2 cascade","5/29","323/23174",4.60098921555638e-05,0.0019205419499774,0.000979565445892648,"Acta2/Apoe/Ccl5/C3/Zfp36l2",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00069091","GO:0006909","phagocytosis","5/29","334/23174",5.39358152697189e-05,0.00217563907212064,0.00110967680649121,"Gsn/C3/Itgb1/Il2rb/Fcer1g",5,"Heart","Heart_T_cell","T_cell","down"
"GO:0050768","GO:0050768","negative regulation of neurogenesis","5/29","336/23174",5.54838403245605e-05,0.00217563907212064,0.00110967680649121,"Apoe/Col3a1/Vim/Lgals1/Itgb1",5,"Heart","Heart_T_cell","T_cell","down"
"GO:19013429","GO:1901342","regulation of vasculature development","5/29","340/23174",5.86830020008228e-05,0.00223340601732543,0.0011391406270748,"Dcn/Sparc/Ccl5/C3/Itgb1",5,"Heart","Heart_T_cell","T_cell","down"
"GO:0002437","GO:0002437","inflammatory response to antigenic stimulus","3/29","62/23174",6.34067311117431e-05,0.00227911972384988,0.00116245673704862,"C3/Serpinb9/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00181491","GO:0018149","peptide cross-linking","3/29","62/23174",6.34067311117431e-05,0.00227911972384988,0.00116245673704862,"Dcn/Bgn/Col3a1",3,"Heart","Heart_T_cell","T_cell","down"
"GO:20006441","GO:2000644","regulation of receptor catabolic process","2/29","10/23174",6.76216813792003e-05,0.00228218591662612,0.00116402063753728,"Apoe/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00019063","GO:0001906","cell killing","4/29","178/23174",6.87830376726575e-05,0.00228218591662612,0.00116402063753728,"Cfh/C3/Serpinb9/Klrk1",4,"Heart","Heart_T_cell","T_cell","down"
"GO:1903034","GO:1903034","regulation of response to wounding","4/29","178/23174",6.87830376726575e-05,0.00228218591662612,0.00116402063753728,"Acta2/Apoe/Anxa2/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:005072713","GO:0050727","regulation of inflammatory response","5/29","356/23174",7.29328097015594e-05,0.00235937639384545,0.00120339136007573,"Apoe/Cfh/Ccl5/C3/Fcer1g",5,"Heart","Heart_T_cell","T_cell","down"
"GO:0051961","GO:0051961","negative regulation of nervous system development","5/29","360/23174",7.68804712797357e-05,0.00242642267892629,0.00123758807425916,"Apoe/Col3a1/Vim/Lgals1/Itgb1",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00510141","GO:0051014","actin filament severing","2/29","11/23174",8.25845535355058e-05,0.00248521889011499,0.00126757686821939,"Gsn/Dstn",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00972783","GO:0097278","complement-dependent cytotoxicity","2/29","11/23174",8.25845535355058e-05,0.00248521889011499,0.00126757686821939,"Cfh/C3",2,"Heart","Heart_T_cell","T_cell","down"
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","3/29","69/23174",8.7325165417757e-05,0.00256815372842222,0.00130987748126636,"Ccl5/Serpinb9/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00518513","GO:0051851","modification by host of symbiont morphology or physiology","3/29","71/23174",9.51002997361001e-05,0.0026150558829793,0.00133379975484261,"Apoe/Ccl5/Anxa2",3,"Heart","Heart_T_cell","T_cell","down"
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","4/29","195/23174",9.79169282364515e-05,0.0026150558829793,0.00133379975484261,"C3/Serpinb9/Klrk1/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:0007266","GO:0007266","Rho protein signal transduction","4/29","195/23174",9.79169282364515e-05,0.0026150558829793,0.00133379975484261,"Apoe/Col3a1/Itgb1/Col1a2",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00069573","GO:0006957","complement activation, alternative pathway","2/29","12/23174",9.90245272534667e-05,0.0026150558829793,0.00133379975484261,"Cfh/C3",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00327991","GO:0032799","low-density lipoprotein receptor particle metabolic process","2/29","12/23174",9.90245272534667e-05,0.0026150558829793,0.00133379975484261,"Apoe/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00435421","GO:0043542","endothelial cell migration","4/29","198/23174",0.000103862822071239,0.00267513957600048,0.00136444522423518,"Dcn/Apoe/Sparc/Itgb1",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00107211","GO:0010721","negative regulation of cell development","5/29","385/23174",0.0001054344036909,0.00267513957600048,0.00136444522423518,"Apoe/Col3a1/Vim/Lgals1/Itgb1",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00431121","GO:0043112","receptor metabolic process","4/29","201/23174",0.00011006708490665,0.00273394861321667,0.00139444056006414,"Apoe/Itgb1/Anxa2/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00507661","GO:0050766","positive regulation of phagocytosis","3/29","75/23174",0.000111977802550605,0.00273394861321667,0.00139444056006414,"C3/Il2rb/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00517024","GO:0051702","interaction with symbiont","3/29","76/23174",0.000116481677518367,0.00279124612423642,0.00142366494744671,"Apoe/Ccl5/Anxa2",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00313451","GO:0031345","negative regulation of cell projection organization","4/29","205/23174",0.000118753046268417,0.00279393530675149,0.00142503655522101,"Apoe/Vim/Lgals1/Itgb1",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00301931","GO:0030193","regulation of blood coagulation","3/29","77/23174",0.000121102072081293,0.00279832287987845,0.0014272744209581,"Apoe/Anxa2/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:19000461","GO:1900046","regulation of hemostasis","3/29","78/23174",0.000125840337349809,0.00285679643036232,0.00145709864299779,"Apoe/Anxa2/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00439003","GO:0043900","regulation of multi-organism process","5/29","405/23174",0.00013365396315805,0.00289149009970819,0.00147479402303509,"Gsn/Apoe/Lgals1/Ccl5/Anxa2",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00016672","GO:0001667","ameboidal-type cell migration","5/29","406/23174",0.000135203146636275,0.00289149009970819,0.00147479402303509,"Acta2/Dcn/Apoe/Sparc/Itgb1",5,"Heart","Heart_T_cell","T_cell","down"
"GO:005254712","GO:0052547","regulation of peptidase activity","5/29","406/23174",0.000135203146636275,0.00289149009970819,0.00147479402303509,"Gsn/Psmb8/Cst3/Serpinb9/Serpinb6b",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00028852","GO:0002885","positive regulation of hypersensitivity","2/29","14/23174",0.000136321925994751,0.00289149009970819,0.00147479402303509,"C3/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00485242","GO:0048524","positive regulation of viral process","3/29","81/23174",0.000140775793107895,0.00289149009970819,0.00147479402303509,"Apoe/Lgals1/Anxa2",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00508181","GO:0050818","regulation of coagulation","3/29","81/23174",0.000140775793107895,0.00289149009970819,0.00147479402303509,"Apoe/Anxa2/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00703744","GO:0070374","positive regulation of ERK1 and ERK2 cascade","4/29","218/23174",0.000150434496311139,0.00304159747229083,0.00155135574320862,"Acta2/Apoe/Ccl5/C3",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00714041","GO:0071404","cellular response to low-density lipoprotein particle stimulus","2/29","15/23174",0.000157172438935104,0.00308153236336401,0.00157172438935104,"Itgb1/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:19900007","GO:1990000","amyloid fibril formation","2/29","15/23174",0.000157172438935104,0.00308153236336401,0.00157172438935104,"Gsn/Apoe",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00028661","GO:0002866","positive regulation of acute inflammatory response to antigenic stimulus","2/29","16/23174",0.000179486229254338,0.00336601711094367,0.00171682480156323,"C3/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00304493","GO:0030449","regulation of complement activation","2/29","16/23174",0.000179486229254338,0.00336601711094367,0.00171682480156323,"Cfh/C3",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00447941","GO:0044794","positive regulation by host of viral process","2/29","16/23174",0.000179486229254338,0.00336601711094367,0.00171682480156323,"Apoe/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00072291","GO:0007229","integrin-mediated signaling pathway","3/29","89/23174",0.000186122126673227,0.00339214129457966,0.00173014934653986,"Col3a1/Itgb1/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:1905954","GO:1905954","positive regulation of lipid localization","3/29","89/23174",0.000186122126673227,0.00339214129457966,0.00173014934653986,"Apoe/C3/Anxa2",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00028831","GO:0002883","regulation of hypersensitivity","2/29","17/23174",0.000203259855479939,0.00360298976700055,0.0018376918440652,"C3/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:20002573","GO:2000257","regulation of protein activation cascade","2/29","17/23174",0.000203259855479939,0.00360298976700055,0.0018376918440652,"Cfh/C3",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00164852","GO:0016485","protein processing","4/29","239/23174",0.000213944250267711,0.00374113324116781,0.00190815142130661,"Gsn/Cfh/C3/Anxa2",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00025241","GO:0002524","hypersensitivity","2/29","18/23174",0.000228489881951872,0.00394221209660963,0.00201071096117647,"C3/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00508672","GO:0050867","positive regulation of cell activation","5/29","463/23174",0.000248948647134113,0.00423867828146767,0.00216192246195414,"Acta2/Lgals1/Ccl5/Klrk1/Fcer1g",5,"Heart","Heart_T_cell","T_cell","down"
"GO:00027031","GO:0002703","regulation of leukocyte mediated immunity","4/29","250/23174",0.000253997425601889,0.00426847621725773,0.00217712079087334,"C3/Serpinb9/Klrk1/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00507641","GO:0050764","regulation of phagocytosis","3/29","102/23174",0.000278345423802325,0.00461767921025908,0.0023552305090966,"C3/Il2rb/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:0033033","GO:0033033","negative regulation of myeloid cell apoptotic process","2/29","20/23174",0.000283305422006703,0.00464047108957815,0.0023668554243598,"Ccl5/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00456651","GO:0045665","negative regulation of neuron differentiation","4/29","260/23174",0.000294861591137573,0.00476938623665024,0.00243260812688498,"Apoe/Vim/Lgals1/Itgb1",4,"Heart","Heart_T_cell","T_cell","down"
"GO:0002863","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","2/29","21/23174",0.000312884093256555,0.0049374636179754,0.00251833538474789,"C3/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00315792","GO:0031579","membrane raft organization","2/29","21/23174",0.000312884093256555,0.0049374636179754,0.00251833538474789,"Gsn/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00421101","GO:0042110","T cell activation","5/29","491/23174",0.000326284093952388,0.00501305480116873,0.00255689039317725,"Gsn/Lgals1/Ccl5/Zfp36l2/Fcer1g",5,"Heart","Heart_T_cell","T_cell","down"
"GO:0030316","GO:0030316","osteoclast differentiation","3/29","108/23174",0.000329296490030403,0.00501305480116873,0.00255689039317725,"Ccl5/Anxa2/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","3/29","108/23174",0.000329296490030403,0.00501305480116873,0.00255689039317725,"Ccl5/Serpinb9/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00329631","GO:0032963","collagen metabolic process","3/29","109/23174",0.000338331908190689,0.00505697376375569,0.00257929110052454,"Vim/Itgb1/Col1a2",3,"Heart","Heart_T_cell","T_cell","down"
"GO:0002864","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","2/29","22/23174",0.000343905480069939,0.00505697376375569,0.00257929110052454,"C3/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00302041","GO:0030204","chondroitin sulfate metabolic process","2/29","22/23174",0.000343905480069939,0.00505697376375569,0.00257929110052454,"Dcn/Bgn",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00301984","GO:0030198","extracellular matrix organization","4/29","273/23174",0.000354799706361637,0.00515854853968492,0.00263109894605259,"Col3a1/Itgb1/Col1a2/Anxa2",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00106311","GO:0010631","epithelial cell migration","4/29","280/23174",0.000390464242350013,0.00561400810667686,0.0028634044439001,"Dcn/Apoe/Sparc/Itgb1",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00713462","GO:0071346","cellular response to interferon-gamma","3/29","115/23174",0.00039591466306202,0.00562981949453027,0.00287146898484542,"Gsn/Vim/Ccl5",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00901321","GO:0090132","epithelium migration","4/29","282/23174",0.000401108972990927,0.00564168490272021,0.00287752089319578,"Dcn/Apoe/Sparc/Itgb1",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00517011","GO:0051701","interaction with host","3/29","116/23174",0.000406084503275905,0.00565025104558087,0.00288189002324836,"Gsn/Lgals1/Serpinb9",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00901301","GO:0090130","tissue migration","4/29","284/23174",0.000411960113195225,0.00567102538802789,0.00289248590115796,"Dcn/Apoe/Sparc/Itgb1",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00323731","GO:0032373","positive regulation of sterol transport","2/29","25/23174",0.000445591895463566,0.00594428776010159,0.00303186238150468,"Apoe/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00323761","GO:0032376","positive regulation of cholesterol transport","2/29","25/23174",0.000445591895463566,0.00594428776010159,0.00303186238150468,"Apoe/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00447881","GO:0044788","modulation by host of viral process","2/29","25/23174",0.000445591895463566,0.00594428776010159,0.00303186238150468,"Apoe/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00328011","GO:0032801","receptor catabolic process","2/29","26/23174",0.000482350134881944,0.00630465731855793,0.00321566756587962,"Apoe/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:0070233","GO:0070233","negative regulation of T cell apoptotic process","2/29","26/23174",0.000482350134881944,0.00630465731855793,0.00321566756587962,"Ccl5/Serpinb9",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00516041","GO:0051604","protein maturation","4/29","301/23174",0.000512858421365342,0.00663638797246753,0.00338486558101126,"Gsn/Cfh/C3/Anxa2",4,"Heart","Heart_T_cell","T_cell","down"
"GO:00109541","GO:0010954","positive regulation of protein processing","2/29","27/23174",0.000520534113788801,0.00666902122022483,0.00340151005050107,"Gsn/C3",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00703726","GO:0070372","regulation of ERK1 and ERK2 cascade","4/29","306/23174",0.0005456140160895,0.00692180918450797,0.0035304436335203,"Acta2/Apoe/Ccl5/C3",4,"Heart","Heart_T_cell","T_cell","down"
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","3/29","130/23174",0.000566491840519782,0.00704846578492883,0.00359504437252939,"Ccl5/C3/Itgb1",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00313411","GO:0031341","regulation of cell killing","3/29","130/23174",0.000566491840519782,0.00704846578492883,0.00359504437252939,"Cfh/Serpinb9/Klrk1",3,"Heart","Heart_T_cell","T_cell","down"
"GO:0071887","GO:0071887","leukocyte apoptotic process","3/29","132/23174",0.000592256783891276,0.00720285670603838,0.00367379090107058,"Ccl5/Serpinb9/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00421191","GO:0042119","neutrophil activation","2/29","29/23174",0.000601165783811549,0.00720285670603838,0.00367379090107058,"Ccl5/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:0097242","GO:0097242","amyloid-beta clearance","2/29","29/23174",0.000601165783811549,0.00720285670603838,0.00367379090107058,"Apoe/C3",2,"Heart","Heart_T_cell","T_cell","down"
"GO:19033191","GO:1903319","positive regulation of protein maturation","2/29","29/23174",0.000601165783811549,0.00720285670603838,0.00367379090107058,"Gsn/C3",2,"Heart","Heart_T_cell","T_cell","down"
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","3/29","135/23174",0.000632292449288477,0.00750294699553726,0.00382685086325703,"Apoe/Col3a1/Itgb1",3,"Heart","Heart_T_cell","T_cell","down"
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion","2/29","30/23174",0.000643606736093227,0.00750294699553726,0.00382685086325703,"Lgals1/Ccl5",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00506541","GO:0050654","chondroitin sulfate proteoglycan metabolic process","2/29","30/23174",0.000643606736093227,0.00750294699553726,0.00382685086325703,"Dcn/Bgn",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00343415","GO:0034341","response to interferon-gamma","3/29","137/23174",0.000659921013569649,0.0076244445674922,0.00388882025853543,"Gsn/Vim/Ccl5",3,"Heart","Heart_T_cell","T_cell","down"
"GO:005254811","GO:0052548","regulation of endopeptidase activity","4/29","332/23174",0.000740420432106386,0.00847879680659879,0.00432457951495765,"Gsn/Psmb8/Serpinb9/Serpinb6b",4,"Heart","Heart_T_cell","T_cell","down"
"GO:005072911","GO:0050729","positive regulation of inflammatory response","3/29","143/23174",0.000747403619718296,0.00848368670101293,0.00432707358784276,"Ccl5/C3/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","3/29","144/23174",0.000762665507389268,0.00854686724538689,0.00435929859501959,"C3/Klrk1/Fcer1g",3,"Heart","Heart_T_cell","T_cell","down"
"GO:1905952","GO:1905952","regulation of lipid localization","3/29","145/23174",0.000778124878452596,0.00854686724538689,0.00435929859501959,"Apoe/C3/Anxa2",3,"Heart","Heart_T_cell","T_cell","down"
"GO:0010543","GO:0010543","regulation of platelet activation","2/29","33/23174",0.000779389748806532,0.00854686724538689,0.00435929859501959,"Apoe/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00465965","GO:0046596","regulation of viral entry into host cell","2/29","33/23174",0.000779389748806532,0.00854686724538689,0.00435929859501959,"Gsn/Lgals1",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00508782","GO:0050878","regulation of body fluid levels","4/29","342/23174",0.000827015281901874,0.00892277311891088,0.00455102802046459,"Apoe/C3/Anxa2/Fcer1g",4,"Heart","Heart_T_cell","T_cell","down"
"GO:0033032","GO:0033032","regulation of myeloid cell apoptotic process","2/29","34/23174",0.000827459640084471,0.00892277311891088,0.00455102802046459,"Ccl5/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00343811","GO:0034381","plasma lipoprotein particle clearance","2/29","35/23174",0.000876928406619709,0.00930119146037626,0.00474403892105744,"Apoe/Anxa2",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00362301","GO:0036230","granulocyte activation","2/29","35/23174",0.000876928406619709,0.00930119146037626,0.00474403892105744,"Ccl5/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:0002861","GO:0002861","regulation of inflammatory response to antigenic stimulus","2/29","36/23174",0.000927792715954451,0.00976068109304926,0.00497839993926778,"C3/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00105943","GO:0010594","regulation of endothelial cell migration","3/29","157/23174",0.000979412998875463,0.0099856985686938,0.00509316928542342,"Dcn/Apoe/Sparc",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00480153","GO:0048015","phosphatidylinositol-mediated signaling","3/29","157/23174",0.000979412998875463,0.0099856985686938,0.00509316928542342,"Gsn/Dcn/Ccl5",3,"Heart","Heart_T_cell","T_cell","down"
"GO:00029203","GO:0002920","regulation of humoral immune response","2/29","37/23174",0.000980049241286022,0.0099856985686938,0.00509316928542342,"Cfh/C3",2,"Heart","Heart_T_cell","T_cell","down"
"GO:0033028","GO:0033028","myeloid cell apoptotic process","2/29","37/23174",0.000980049241286022,0.0099856985686938,0.00509316928542342,"Ccl5/Fcer1g",2,"Heart","Heart_T_cell","T_cell","down"
"GO:00508291","GO:0050829","defense response to Gram-negative bacterium","5/17","109/23174",1.2414765870058e-08,6.87778029201211e-06,3.72442976101739e-06,"Reg3b/Defa30/AY761184/Defa24/Dmbt1",5,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00508301","GO:0050830","defense response to Gram-positive bacterium","5/17","128/23174",2.78838739394923e-08,7.72383308123937e-06,4.18258109092385e-06,"Reg3b/Defa30/AY761184/Defa24/Dmbt1",5,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00618442","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","4/17","94/23174",5.8018145250648e-07,0.000107140174896197,5.8018145250648e-05,"Reg3b/Defa30/AY761184/Defa24",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00197304","GO:0019730","antimicrobial humoral response","4/17","115/23174",1.30293092999135e-06,0.000180455933803802,9.77198197493513e-05,"Reg3b/Defa30/AY761184/Defa24",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:0051673","GO:0051673","membrane disruption in other organism","3/17","43/23174",3.9736465124711e-06,0.000426570443421951,0.000230994824957735,"Defa30/AY761184/Defa24",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00358215","GO:0035821","modification of morphology or physiology of other organism","4/17","158/23174",4.6198964991547e-06,0.000426570443421951,0.000230994824957735,"Reg3b/Defa30/AY761184/Defa24",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:0002227","GO:0002227","innate immune response in mucosa","3/17","56/23174",8.87304352094553e-06,0.000702238015800546,0.000380273293754808,"Defa30/AY761184/Defa24",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00427423","GO:0042742","defense response to bacterium","5/17","425/23174",1.0453766078239e-05,0.000723923300918051,0.000392016227933963,"Reg3b/Defa30/AY761184/Defa24/Dmbt1",5,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:0002385","GO:0002385","mucosal immune response","3/17","70/23174",1.7411157882243e-05,0.000994973906372756,0.000538794534136872,"Defa30/AY761184/Defa24",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:0002251","GO:0002251","organ or tissue specific immune response","3/17","72/23174",1.89525082195924e-05,0.000994973906372756,0.000538794534136872,"Defa30/AY761184/Defa24",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00197311","GO:0019731","antibacterial humoral response","3/17","73/23174",1.97557995850186e-05,0.000994973906372756,0.000538794534136872,"Defa30/AY761184/Defa24",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:0046112","GO:0046112","nucleobase biosynthetic process","2/17","16/23174",6.04147217393814e-05,0.00278914632030144,0.00151036804348454,"Ada/Cps1",2,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00069598","GO:0006959","humoral immune response","4/17","355/23174",0.000110050907023695,0.00449849841496438,0.00243600997200237,"Reg3b/Defa30/AY761184/Defa24",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00324961","GO:0032496","response to lipopolysaccharide","4/17","358/23174",0.000113680465360111,0.00449849841496438,0.00243600997200237,"Defa30/AY761184/Cps1/Defa24",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00022371","GO:0002237","response to molecule of bacterial origin","4/17","376/23174",0.000137317167401648,0.00507158071603418,0.00274634334803295,"Defa30/AY761184/Cps1/Defa24",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00444198","GO:0044419","interspecies interaction between organisms","4/17","419/23174",0.000208020324250232,0.0072027037271643,0.00390038107969186,"Reg3b/Defa30/AY761184/Defa24",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
"GO:00972371","GO:0097237","cellular response to toxic substance","3/17","169/23174",0.000240318592501222,0.00783155883798099,0.00424091633825685,"Reg3b/Cps1/Fabp1",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","down"
