"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","Cell_type","change"
"1060","GO:0008585","GO:0008585","female gonad development","3/22","113/23174",0.000162485898590562,0.00500561397270924,0.00260418825584873,"Mmp2/Esr1/Ptx3",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1061","GO:0046545","GO:0046545","development of primary female sexual characteristics","3/22","116/23174",0.000175572313272588,0.00521146129999576,0.00271128105108625,"Mmp2/Esr1/Ptx3",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1062","GO:0043500","GO:0043500","muscle adaptation","3/22","117/23174",0.000180081908795665,0.00521146129999576,0.00271128105108625,"Igfbp5/Pi16/Col14a1",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1063","GO:0051146","GO:0051146","striated muscle cell differentiation","4/22","314/23174",0.000199476113067846,0.00560293199940568,0.00291494505783354,"Igfbp5/Pi16/Csrp2/Col14a1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1064","GO:0048640","GO:0048640","negative regulation of developmental growth","3/22","127/23174",0.000229373490350115,0.00621973184970662,0.00323583734699534,"Sfrp2/Pi16/Sema3c",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1065","GO:0071392","GO:0071392","cellular response to estradiol stimulus","2/22","24/23174",0.000234461095905171,0.00621973184970662,0.00323583734699534,"Mmp2/Esr1",2,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1066","GO:0060065","GO:0060065","uterus development","2/22","26/23174",0.000275769086930946,0.00711782373024468,0.00370307280316946,"Cdkn1c/Esr1",2,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1067","GO:0061050","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","2/22","28/23174",0.00032037201421151,0.00805145456768399,0.00418879752653276,"Pi16/Col14a1",2,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1068","GO:0042133","GO:0042133","neurotransmitter metabolic process","3/22","147/23174",0.000352499790937376,0.00841593250862986,0.00437841845585373,"Esr1/Daglb/Ptx3",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1069","GO:0046660","GO:0046660","female sex differentiation","3/22","147/23174",0.000352499790937376,0.00841593250862986,0.00437841845585373,"Mmp2/Esr1/Ptx3",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1070","GO:0014741","GO:0014741","negative regulation of muscle hypertrophy","2/22","33/23174",0.000446219195448134,0.00989976080197563,0.00515038533869661,"Igfbp5/Pi16",2,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1071","GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","2/22","33/23174",0.000446219195448134,0.00989976080197563,0.00515038533869661,"Mmp2/Esr1",2,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1072","GO:0007565","GO:0007565","female pregnancy","3/22","160/23174",0.000451674366418989,0.00989976080197563,0.00515038533869661,"Mmp2/Igfbp5/Esr1",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1073","GO:0042692","GO:0042692","muscle cell differentiation","4/22","394/23174",0.000472264957155077,0.00989976080197563,0.00515038533869661,"Igfbp5/Pi16/Csrp2/Col14a1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1074","GO:0060512","GO:0060512","prostate gland morphogenesis","2/22","34/23174",0.00047383542726993,0.00989976080197563,0.00515038533869661,"Mmp2/Esr1",2,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1075","GO:00486604","GO:0048660","regulation of smooth muscle cell proliferation","3/22","163/23174",0.000476847117163224,0.00989976080197563,0.00515038533869661,"Mmp2/Igfbp5/Esr1",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1076","GO:0048638","GO:0048638","regulation of developmental growth","4/22","399/23174",0.000495246135192346,0.00999295929096053,0.00519887218003127,"Sfrp2/Pi16/Sema3c/Col14a1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1077","GO:1904707","GO:1904707","positive regulation of vascular smooth muscle cell proliferation","2/22","35/23174",0.000502263922477597,0.00999295929096053,0.00519887218003127,"Mmp2/Igfbp5",2,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","Negative"
"1145","GO:004306211","GO:0043062","extracellular structure organization","8/31","317/23174",6.73506107943009e-09,8.36494586065217e-06,5.09737780643182e-06,"Dpt/Lum/Fbln1/Lpl/Postn/Ces1d/Tgfbi/Gpm6b",8,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1146","GO:0071675","GO:0071675","regulation of mononuclear cell migration","4/31","50/23174",5.77843326573505e-07,0.000358840705802147,0.000218668079898079,"Cxcl12/Mdk/Thbs1/Nbl1",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1147","GO:00301981","GO:0030198","extracellular matrix organization","6/31","273/23174",1.45449367666805e-06,0.000523026434009276,0.000318718540598923,"Dpt/Lum/Fbln1/Postn/Tgfbi/Gpm6b",6,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1148","GO:20001461","GO:2000146","negative regulation of cell motility","6/31","280/23174",1.68446516589139e-06,0.000523026434009276,0.000318718540598923,"Igfbp5/Cxcl12/Igfbp3/Fbln1/Thbs1/Nbl1",6,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1149","GO:1904994","GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","3/31","20/23174",2.43302246137836e-06,0.000604362779406386,0.00036828276836443,"Cxcl12/Icam1/Mdk",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1150","GO:00512711","GO:0051271","negative regulation of cellular component movement","6/31","315/23174",3.32549353299565e-06,0.000647248753480788,0.000394416352023635,"Igfbp5/Cxcl12/Igfbp3/Fbln1/Thbs1/Nbl1",6,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1151","GO:00400131","GO:0040013","negative regulation of locomotion","6/31","331/23174",4.42084993201593e-06,0.000647248753480788,0.000394416352023635,"Igfbp5/Cxcl12/Igfbp3/Fbln1/Thbs1/Nbl1",6,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1152","GO:00716741","GO:0071674","mononuclear cell migration","4/31","83/23174",4.47103205703158e-06,0.000647248753480788,0.000394416352023635,"Cxcl12/Mdk/Thbs1/Nbl1",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1153","GO:0014910","GO:0014910","regulation of smooth muscle cell migration","4/31","84/23174",4.69020835855644e-06,0.000647248753480788,0.000394416352023635,"Igfbp5/Igfbp3/Mdk/Postn",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1154","GO:0014909","GO:0014909","smooth muscle cell migration","4/31","91/23174",6.45442986806521e-06,0.000745809815306766,0.000454476868552898,"Igfbp5/Igfbp3/Mdk/Postn",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1155","GO:0002685","GO:0002685","regulation of leukocyte migration","5/31","201/23174",6.60540094072015e-06,0.000745809815306766,0.000454476868552898,"Cxcl12/Icam1/Mdk/Thbs1/Nbl1",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1156","GO:00108101","GO:0010810","regulation of cell-substrate adhesion","5/31","210/23174",8.17130202695922e-06,0.000845729759790279,0.000515365452402077,"Fbln1/Mdk/Thbs1/Postn/Gpm6b",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1157","GO:0001503","GO:0001503","ossification","6/31","381/23174",9.87369249180659e-06,0.000943317390371061,0.00057483278555538,"Igfbp5/Mgp/Igfbp3/Mdk/Igsf10/Gpm6b",6,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1158","GO:0014812","GO:0014812","muscle cell migration","4/31","105/23174",1.13944251128896e-05,0.000952861732646998,0.000580648856490543,"Igfbp5/Igfbp3/Mdk/Postn",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1159","GO:0002691","GO:0002691","regulation of cellular extravasation","3/31","33/23174",1.15079919401811e-05,0.000952861732646998,0.000580648856490543,"Cxcl12/Icam1/Mdk",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1160","GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","4/31","111/23174",1.41960939089266e-05,0.00110197178968043,0.000671512600034093,"Cxcl12/Mdk/Thbs1/Nbl1",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1161","GO:0061756","GO:0061756","leukocyte adhesion to vascular endothelial cell","3/31","37/23174",1.63294810318313e-05,0.00119301267303144,0.000726990517763882,"Cxcl12/Icam1/Mdk",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1162","GO:00303361","GO:0030336","negative regulation of cell migration","5/31","267/23174",2.60023306229506e-05,0.00179416081298359,0.00109331436946792,"Igfbp5/Cxcl12/Igfbp3/Thbs1/Nbl1",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1163","GO:0007162","GO:0007162","negative regulation of cell adhesion","5/31","283/23174",3.4340024313426e-05,0.00224475316827764,0.00136789348927165,"Cxcl12/Fbln1/Mdk/Thbs1/Postn",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1164","GO:0002687","GO:0002687","positive regulation of leukocyte migration","4/31","144/23174",3.9486456811911e-05,0.00245210896801968,0.00149425065514548,"Cxcl12/Icam1/Mdk/Thbs1",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1165","GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading","3/31","52/23174",4.58187564504393e-05,0.0027098521672117,0.00165131257583288,"Fbln1/Mdk/Postn",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1166","GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","3/31","61/23174",7.40105806321468e-05,0.00399657135413593,0.00243540537640794,"Fbln1/Thbs1/Postn",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1167","GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","3/31","61/23174",7.40105806321468e-05,0.00399657135413593,0.00243540537640794,"Igfbp5/Mdk/Postn",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1168","GO:00315891","GO:0031589","cell-substrate adhesion","5/31","337/23174",7.86138531183904e-05,0.0040682668988767,0.00247909475404047,"Fbln1/Mdk/Thbs1/Postn/Gpm6b",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1169","GO:00509001","GO:0050900","leukocyte migration","5/31","340/23174",8.19664795252686e-05,0.00407209470281534,0.00248142731699655,"Cxcl12/Icam1/Mdk/Thbs1/Nbl1",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1170","GO:0045123","GO:0045123","cellular extravasation","3/31","65/23174",8.94997776632636e-05,0.00419338149031773,0.002555336292515,"Cxcl12/Icam1/Mdk",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1171","GO:0043568","GO:0043568","positive regulation of insulin-like growth factor receptor signaling pathway","2/31","11/23174",9.45367807801098e-05,0.00419338149031773,0.002555336292515,"Igfbp5/Igfbp3",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1172","GO:2000343","GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","2/31","11/23174",9.45367807801098e-05,0.00419338149031773,0.002555336292515,"Lpl/Postn",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1173","GO:1900025","GO:1900025","negative regulation of substrate adhesion-dependent cell spreading","2/31","13/23174",0.00013384686963583,0.00573233834785175,0.00349313608958844,"Fbln1/Postn",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1174","GO:2000341","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","2/31","14/23174",0.000156024498546494,0.00603807339239713,0.00367944297748414,"Lpl/Postn",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1175","GO:00975291","GO:0097529","myeloid leukocyte migration","4/31","207/23174",0.000161050746143724,0.00603807339239713,0.00367944297748414,"Cxcl12/Mdk/Thbs1/Nbl1",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1176","GO:003059511","GO:0030595","leukocyte chemotaxis","4/31","211/23174",0.000173314017440981,0.00603807339239713,0.00367944297748414,"Cxcl12/Mdk/Thbs1/Nbl1",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1177","GO:0050707","GO:0050707","regulation of cytokine secretion","4/31","212/23174",0.000176482445775254,0.00603807339239713,0.00367944297748414,"Fbln1/Mdk/Lpl/Postn",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1178","GO:0050920","GO:0050920","regulation of chemotaxis","4/31","212/23174",0.000176482445775254,0.00603807339239713,0.00367944297748414,"Cxcl12/Mdk/Thbs1/Nbl1",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1179","GO:1903317","GO:1903317","regulation of protein maturation","3/31","82/23174",0.000178687898787157,0.00603807339239713,0.00367944297748414,"Thbs1/Cd55/Sox4",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1180","GO:0072567","GO:0072567","chemokine (C-X-C motif) ligand 2 production","2/31","15/23174",0.00017987819284919,0.00603807339239713,0.00367944297748414,"Lpl/Postn",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1181","GO:00901971","GO:0090197","positive regulation of chemokine secretion","2/31","15/23174",0.00017987819284919,0.00603807339239713,0.00367944297748414,"Lpl/Postn",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1182","GO:0045785","GO:0045785","positive regulation of cell adhesion","5/31","410/23174",0.000196709049976445,0.00637778547461943,0.00388645457771961,"Cxcl12/Icam1/Fbln1/Mdk/Thbs1",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1183","GO:00901961","GO:0090196","regulation of chemokine secretion","2/31","16/23174",0.000205403718989354,0.00637778547461943,0.00388645457771961,"Lpl/Postn",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1184","GO:1904996","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","2/31","16/23174",0.000205403718989354,0.00637778547461943,0.00388645457771961,"Icam1/Mdk",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1185","GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","3/31","87/23174",0.00021290128131776,0.00641967309069833,0.0039119797882974,"Cxcl12/Mdk/Thbs1",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1186","GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","3/31","89/23174",0.000227692013693207,0.00641967309069833,0.0039119797882974,"Icam1/Mdk/Thbs1",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1187","GO:00506736","GO:0050673","epithelial cell proliferation","5/31","424/23174",0.000229814739708897,0.00641967309069833,0.0039119797882974,"Igfbp5/Cxcl12/Igfbp3/Mdk/Thbs1",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1188","GO:00716361","GO:0071636","positive regulation of transforming growth factor beta production","2/31","17/23174",0.000232596851112258,0.00641967309069833,0.0039119797882974,"Lum/Thbs1",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1189","GO:00901951","GO:0090195","chemokine secretion","2/31","17/23174",0.000232596851112258,0.00641967309069833,0.0039119797882974,"Lpl/Postn",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1190","GO:0030278","GO:0030278","regulation of ossification","4/31","235/23174",0.000261539771350888,0.00706157382647397,0.00430313719911415,"Igfbp5/Mgp/Mdk/Gpm6b",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1191","GO:00018191","GO:0001819","positive regulation of cytokine production","5/31","445/23174",0.000287257406639725,0.00759092976694762,0.00462571277433286,"Lum/Mdk/Thbs1/Lpl/Postn",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1192","GO:0050663","GO:0050663","cytokine secretion","4/31","243/23174",0.000297045472512914,0.00768605160127166,0.00468367751615758,"Fbln1/Mdk/Lpl/Postn",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1193","GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","3/31","100/23174",0.000320993422862545,0.00813620063663838,0.00495798648846766,"Fbln1/Mdk/Postn",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1194","GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","2/31","21/23174",0.000357961191160404,0.00889175598842444,0.00541840203040696,"Mdk/Thbs1",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1195","GO:1903532","GO:1903532","positive regulation of secretion by cell","5/31","472/23174",0.000376469958476164,0.00916815075347834,0.00558682972434183,"Cxcl12/Mdk/Lpl/Sox4/Postn",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1196","GO:0014912","GO:0014912","negative regulation of smooth muscle cell migration","2/31","22/23174",0.000393429234032408,0.00939690593592789,0.0057262271107146,"Igfbp5/Igfbp3",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Negative"
"1197","GO:00512712","GO:0051271","negative regulation of cellular component movement","7/22","315/23174",1.14841120891518e-08,5.80311606648205e-06,2.8219429754009e-06,"Igfbp5/Sfrp2/Fbln1/Sema3c/Nbl1/Cxcl12/Thbs1",7,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1198","GO:00430622","GO:0043062","extracellular structure organization","7/22","317/23174",1.19957360198816e-08,5.80311606648205e-06,2.8219429754009e-06,"Postn/Lum/Sfrp2/Mmp2/Fbln1/Lpl/Col14a1",7,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1199","GO:00400132","GO:0040013","negative regulation of locomotion","7/22","331/23174",1.61496736544027e-08,5.80311606648205e-06,2.8219429754009e-06,"Igfbp5/Sfrp2/Fbln1/Sema3c/Nbl1/Cxcl12/Thbs1",7,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1200","GO:00301982","GO:0030198","extracellular matrix organization","6/22","273/23174",1.61119852693257e-07,4.03238803544401e-05,1.96087222112208e-05,"Postn/Lum/Sfrp2/Mmp2/Fbln1/Col14a1",6,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1201","GO:20001462","GO:2000146","negative regulation of cell motility","6/22","280/23174",1.87030984946383e-07,4.03238803544401e-05,1.96087222112208e-05,"Igfbp5/Sfrp2/Fbln1/Nbl1/Cxcl12/Thbs1",6,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1202","GO:000155811","GO:0001558","regulation of cell growth","6/22","429/23174",2.25540894496412e-06,0.000405221807111887,0.000197051518349497,"Igfbp5/Sfrp2/Pi16/Sema3c/Col14a1/Cxcl12",6,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1203","GO:00485881","GO:0048588","developmental cell growth","5/22","258/23174",3.71106198986736e-06,0.000571503546439573,0.000277911108414127,"Postn/Pi16/Sema3c/Col14a1/Cxcl12",5,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1204","GO:00303362","GO:0030336","negative regulation of cell migration","5/22","267/23174",4.38659485834836e-06,0.000591093657162442,0.000287437399928616,"Igfbp5/Sfrp2/Nbl1/Cxcl12/Thbs1",5,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1205","GO:00071621","GO:0007162","negative regulation of cell adhesion","5/22","283/23174",5.8231929024596e-06,0.000697489105427938,0.000339175446248524,"Postn/Mmp2/Fbln1/Cxcl12/Thbs1",5,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1206","GO:00716751","GO:0071675","regulation of mononuclear cell migration","3/22","50/23174",1.41392438234625e-05,0.00152421048416926,0.000741194044640457,"Nbl1/Cxcl12/Thbs1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1207","GO:00301992","GO:0030199","collagen fibril organization","3/22","54/23174",1.7849395155248e-05,0.00160347066477978,0.000779736735729254,"Lum/Sfrp2/Col14a1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1208","GO:0050922","GO:0050922","negative regulation of chemotaxis","3/22","54/23174",1.7849395155248e-05,0.00160347066477978,0.000779736735729254,"Sema3c/Nbl1/Thbs1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1209","GO:00108121","GO:0010812","negative regulation of cell-substrate adhesion","3/22","61/23174",2.57877897976431e-05,0.00198565981441852,0.000965587918738818,"Postn/Fbln1/Thbs1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1210","GO:19052071","GO:1905207","regulation of cardiocyte differentiation","3/22","61/23174",2.57877897976431e-05,0.00198565981441852,0.000965587918738818,"Pi16/Sema3c/Col14a1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1211","GO:00486381","GO:0048638","regulation of developmental growth","5/22","399/23174",3.05201040479384e-05,0.00219337814424518,0.00106659732041216,"Sfrp2/Pi16/Sema3c/Col14a1/Cxcl12",5,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1212","GO:00509201","GO:0050920","regulation of chemotaxis","4/22","212/23174",4.37614332101725e-05,0.00281915075780666,0.0013708984253371,"Sema3c/Nbl1/Cxcl12/Thbs1",4,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1213","GO:00147431","GO:0014743","regulation of muscle hypertrophy","3/22","74/23174",4.60782956428889e-05,0.00281915075780666,0.0013708984253371,"Igfbp5/Pi16/Col14a1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1214","GO:20003431","GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","2/22","11/23174",4.70730182194063e-05,0.00281915075780666,0.0013708984253371,"Postn/Lpl",2,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1215","GO:00018192","GO:0001819","positive regulation of cytokine production","5/22","445/23174",5.13262574159888e-05,0.00291208976286505,0.00141609286388711,"Postn/Lum/Lpl/Spon2/Thbs1",5,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1216","GO:00716742","GO:0071674","mononuclear cell migration","3/22","83/23174",6.49505756754116e-05,0.00315501315419574,0.00153422180528218,"Nbl1/Cxcl12/Thbs1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1217","GO:19000251","GO:1900025","negative regulation of substrate adhesion-dependent cell spreading","2/22","13/23174",6.66813234462231e-05,0.00315501315419574,0.00153422180528218,"Postn/Fbln1",2,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1218","GO:00605371","GO:0060537","muscle tissue development","5/22","471/23174",6.71770717033278e-05,0.00315501315419574,0.00153422180528218,"Igfbp5/Meg3/Pi16/Sema3c/Col14a1",5,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1219","GO:0003151","GO:0003151","outflow tract morphogenesis","3/22","84/23174",6.73147518984248e-05,0.00315501315419574,0.00153422180528218,"Sfrp2/Sema3c/Thbs1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1220","GO:20003411","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","2/22","14/23174",7.77501331748455e-05,0.00349227681510347,0.00169822659302952,"Postn/Lpl",2,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1221","GO:00725671","GO:0072567","chemokine (C-X-C motif) ligand 2 production","2/22","15/23174",8.96600959743819e-05,0.00357272720706035,0.00173734806084958,"Postn/Lpl",2,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1222","GO:00901972","GO:0090197","positive regulation of chemokine secretion","2/22","15/23174",8.96600959743819e-05,0.00357272720706035,0.00173734806084958,"Postn/Lpl",2,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1223","GO:003276011","GO:0032760","positive regulation of tumor necrosis factor production","3/22","95/23174",9.71261802443957e-05,0.00357272720706035,0.00173734806084958,"Lpl/Spon2/Thbs1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1224","GO:0048705","GO:0048705","skeletal system morphogenesis","4/22","262/23174",9.9493186180604e-05,0.00357272720706035,0.00173734806084958,"Sfrp2/Mmp2/Col14a1/Thbs1",4,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1225","GO:190355711","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","3/22","96/23174",0.000100197663640507,0.00357272720706035,0.00173734806084958,"Lpl/Spon2/Thbs1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1226","GO:00901962","GO:0090196","regulation of chemokine secretion","2/22","16/23174",0.000102409750345953,0.00357272720706035,0.00173734806084958,"Postn/Lpl",2,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1227","GO:00435021","GO:0043502","regulation of muscle adaptation","3/22","97/23174",0.000103331915207611,0.00357272720706035,0.00173734806084958,"Igfbp5/Pi16/Col14a1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1228","GO:00605601","GO:0060560","developmental growth involved in morphogenesis","4/22","268/23174",0.000108574564715152,0.00357272720706035,0.00173734806084958,"Postn/Sfrp2/Sema3c/Cxcl12",4,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1229","GO:0010771","GO:0010771","negative regulation of cell morphogenesis involved in differentiation","3/22","99/23174",0.000109791046164724,0.00357272720706035,0.00173734806084958,"Postn/Fbln1/Sema3c",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1230","GO:00716362","GO:0071636","positive regulation of transforming growth factor beta production","2/22","17/23174",0.000115997636592868,0.00357272720706035,0.00173734806084958,"Lum/Thbs1",2,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1231","GO:00901952","GO:0090195","chemokine secretion","2/22","17/23174",0.000115997636592868,0.00357272720706035,0.00173734806084958,"Postn/Lpl",2,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1232","GO:00459261","GO:0045926","negative regulation of growth","4/22","280/23174",0.000128526679600811,0.00380898185887168,0.00185223412334547,"Igfbp5/Sfrp2/Pi16/Sema3c",4,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
"1233","GO:00148971","GO:0014897","striated muscle hypertrophy","3/22","105/23174",0.000130734998866653,0.00380898185887168,0.00185223412334547,"Igfbp5/Pi16/Col14a1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Negative"
