"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00508322","GO:0050832","defense response to fungus","3/121","25/23174",0.000293641762050478,0.0053190052744429,0.00389555676821442,"Ltf/Clec4n/Cxcl1",3,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:19020031","GO:1902003","regulation of amyloid-beta formation","3/121","25/23174",0.000293641762050478,0.0053190052744429,0.00389555676821442,"Igf1/App/Apoe",3,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00026886","GO:0002688","regulation of leukocyte chemotaxis","5/121","111/23174",0.000294402595056461,0.0053190052744429,0.00389555676821442,"Calr/Gas6/Cxcl13/Thbs1/Cxcl14",5,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00072639","GO:0007263","nitric oxide mediated signal transduction","3/121","26/23174",0.000330681272718613,0.00593462657439004,0.00434642823720675,"Apoe/Thbs1/Mt2",3,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00197309","GO:0019730","antimicrobial humoral response","5/121","115/23174",0.000346753547823699,0.00615103567790219,0.00450492290009807,"Pf4/Ltf/Cxcl13/Cxcl1/Sftpd",5,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00019066","GO:0001906","cell killing","6/121","178/23174",0.000349594524041247,0.00615103567790219,0.00450492290009807,"Pf4/Lamp1/Ltf/Cxcl1/Cd55/Cfh",6,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00109519","GO:0010951","negative regulation of endopeptidase activity","6/121","178/23174",0.000349594524041247,0.00615103567790219,0.00450492290009807,"Igf1/Serpinb6a/Gas6/Ltf/Thbs1/Timp2",6,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00343302","GO:0034330","cell junction organization","7/121","251/23174",0.00035603189290146,0.0062236224395502,0.00455808431581979,"Pmp22/Rhoc/S100a10/Plec/Map4k4/Fn1/Apod",7,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00517014","GO:0051701","interaction with host","5/121","116/23174",0.000360876059314651,0.00622920563498159,0.00456217336135158,"Ifitm2/Ctsb/Lgals1/Gas6/Gsn",5,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00525487","GO:0052548","regulation of endopeptidase activity","8/121","332/23174",0.000360979226990018,0.00622920563498159,0.00456217336135158,"Igf1/Serpinb6a/Ctsd/Gas6/Ltf/Thbs1/Timp2/Gsn",8,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:005079210","GO:0050792","regulation of viral process","6/121","180/23174",0.000371047211667872,0.00636215983318415,0.0046595469490709,"Ifitm2/Lgals1/Anxa2/Ltf/Apoe/Gsn",6,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00069096","GO:0006909","phagocytosis","8/121","334/23174",0.0003756877720387,0.00640095874891253,0.00468796267174207,"Abca1/Calr/Gas6/Fcgr2b/Anxa1/Thbs1/Sftpd/Gsn",8,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00321024","GO:0032102","negative regulation of response to external stimulus","8/121","336/23174",0.000390881313863925,0.00659857386296915,0.00483269290894706,"Igf1/Anxa2/Ltf/Fcgr2b/Cxcl13/Apoe/Thbs1/Apod",8,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:005067310","GO:0050673","epithelial cell proliferation","9/121","424/23174",0.00039218863970099,0.00659857386296915,0.00483269290894706,"Igf1/Ctsl/Dab2/Sparc/Apoe/Ednrb/Thbs1/Igfbp4/Nupr1",9,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00026735","GO:0002673","regulation of acute inflammatory response","4/121","67/23174",0.000420457977870678,0.00703026631321655,0.00514885774796848,"Fcgr2b/Ednrb/Cd55/Cfh",4,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00439014","GO:0043901","negative regulation of multi-organism process","6/121","185/23174",0.000429201138665239,0.00713215719312854,0.00522348104431444,"Ifitm2/Igf1/Calr/Anxa2/Ltf/Gsn",6,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:01500771","GO:0150077","regulation of neuroinflammatory response","3/121","29/23174",0.000459458049523835,0.00758810471974333,0.0055574099241727,"Igf1/App/Nupr1",3,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:19029032","GO:1902903","regulation of supramolecular fiber organization","8/121","345/23174",0.000465579591169894,0.0076290296142898,0.00558738268067756,"Rhoc/Capg/S100a10/App/Gda/Apoe/Dstn/Gsn",8,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00106334","GO:0010633","negative regulation of epithelial cell migration","4/121","69/23174",0.000470437933124854,0.0076290296142898,0.00558738268067756,"Dcn/Cxcl13/Apoe/Thbs1",4,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00481463","GO:0048146","positive regulation of fibroblast proliferation","4/121","69/23174",0.000470437933124854,0.0076290296142898,0.00558738268067756,"Igf1/Anxa2/Gas6/Fn1",4,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00082031","GO:0008203","cholesterol metabolic process","5/121","125/23174",0.000508405466757826,0.00819537435037166,0.00600216476039967,"Abca1/Pmp22/Aplp2/App/Apoe",5,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00303363","GO:0030336","negative regulation of cell migration","7/121","267/23174",0.000515080915496565,0.00825355847926638,0.00604477791181119,"Calr/Col3a1/Dcn/Cxcl13/Apoe/Thbs1/Apod",7,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00342051","GO:0034205","amyloid-beta formation","3/121","31/23174",0.000560922625326681,0.00888237474929073,0.00650531317174534,"Igf1/App/Apoe",3,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:19029911","GO:1902991","regulation of amyloid precursor protein catabolic process","3/121","31/23174",0.000560922625326681,0.00888237474929073,0.00650531317174534,"Igf1/App/Apoe",3,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:19029052","GO:1902905","positive regulation of supramolecular fiber organization","6/121","195/23174",0.000566715743201507,0.0089216302964822,0.00653406332420081,"Rhoc/S100a10/App/Gda/Dstn/Gsn",6,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:000269612","GO:0002696","positive regulation of leukocyte activation","9/121","448/23174",0.000582793525298525,0.00901771132109408,0.00660443157285102,"Igf1/Cd38/Lamp1/Lgals1/Gas6/App/Itgam/Anxa1/Thbs1",9,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00506787","GO:0050678","regulation of epithelial cell proliferation","8/121","357/23174",0.000582818461442768,0.00901771132109408,0.00660443157285102,"Igf1/Ctsl/Dab2/Sparc/Apoe/Ednrb/Thbs1/Nupr1",8,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00508101","GO:0050810","regulation of steroid biosynthetic process","4/121","73/23174",0.000582868413770568,0.00901771132109408,0.00660443157285102,"Igf1/Dab2/Apoe/Igfbp7",4,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00324968","GO:0032496","response to lipopolysaccharide","8/121","358/23174",0.000593577474794205,0.00913091749797715,0.00668734201677923,"Mrc1/Pf4/Abca1/Vim/Ltf/Cxcl13/Ednrb/Cxcl1",8,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:19026521","GO:1902652","secondary alcohol metabolic process","5/121","130/23174",0.000607808647389675,0.00929670953848298,0.00680876552967022,"Abca1/Pmp22/Aplp2/App/Apoe",5,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:19046461","GO:1904646","cellular response to amyloid-beta","3/121","32/23174",0.000616599940149852,0.00937789287504747,0.00686822294320947,"Igf1/Fcgr2b/App",3,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:00507668","GO:0050766","positive regulation of phagocytosis","4/121","75/23174",0.000645691756486095,0.00976518094640768,0.00715186670549057,"Calr/Gas6/Fcgr2b/Sftpd",4,"Lacrimal","Lacrimal_Macrophage_1","Macrophage_1","up"
"GO:003059513","GO:0030595","leukocyte chemotaxis","16/155","211/23174",9.84970504783659e-13,2.73526309178422e-09,1.96372014322132e-09,"Ccl8/Cxcl2/Lgals3/Thbs1/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Ptn/Ccl7/Lgmn/Cxcl14",16,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:007162113","GO:0071621","granulocyte chemotaxis","13/155","123/23174",2.10105193627783e-12,2.91731061352176e-09,2.09441703542642e-09,"Ccl8/Cxcl2/Lgals3/Thbs1/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Ccl7",13,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:003059315","GO:0030593","neutrophil chemotaxis","12/155","100/23174",3.29926701304427e-12,3.05402149840798e-09,2.19256551673889e-09,"Ccl8/Cxcl2/Lgals3/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Ccl7",12,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:005090013","GO:0050900","leukocyte migration","18/155","340/23174",1.53219553075505e-11,1.0569831964407e-08,7.58837129829119e-09,"Ccl8/Cxcl2/Lgals3/Thbs1/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Ptn/Msn/Ccl7/Cd24a/Lgmn/Cxcl14",18,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:009753013","GO:0097530","granulocyte migration","13/155","146/23174",1.90310262232751e-11,1.0569831964407e-08,7.58837129829119e-09,"Ccl8/Cxcl2/Lgals3/Thbs1/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Ccl7",13,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:199026613","GO:1990266","neutrophil migration","12/155","119/23174",2.67346119800135e-11,1.23736695780829e-08,8.8833956298501e-09,"Ccl8/Cxcl2/Lgals3/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Ccl7",12,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:009752913","GO:0097529","myeloid leukocyte migration","14/155","207/23174",1.26858318020866e-10,4.90494243317548e-08,3.52139225155293e-08,"Ccl8/Cxcl2/Lgals3/Thbs1/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Ccl7/Lgmn",14,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:003434118","GO:0034341","response to interferon-gamma","12/155","137/23174",1.41301906609305e-10,4.90494243317548e-08,3.52139225155293e-08,"Ccl8/Gsn/Actg1/H2-Ab1/Ccl4/H2-Aa/H2-Eb1/Ccl9/Capg/Ccl2/Ccl7/Vim",12,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:006032612","GO:0060326","cell chemotaxis","16/155","299/23174",1.8793452684878e-10,5.79882423398957e-08,4.16313443101274e-08,"Ccl8/Cxcl2/Lgals3/Thbs1/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Ptn/Ccl7/Lgmn/Cxcl14",16,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:190370610","GO:1903706","regulation of hemopoiesis","18/155","406/23174",2.77015282160583e-10,7.69271438559938e-08,5.52280994118046e-08,"C1qc/Cd44/Tyrobp/Pim1/Cxcl1/H2-Aa/Pf4/Cd74/Cd83/Il1b/Stat3/Ptn/Malt1/Tcim/Zfp36/Cd24a/Tmem176b/Tmem176a",18,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000268311","GO:0002683","negative regulation of immune system process","19/155","470/23174",4.04906970878861e-10,1.022206052846e-07,7.3386966779384e-08,"C1qc/Lgals3/Cd44/Thbs1/Tyrobp/H2-Ab1/H2-Aa/Pf4/Fcer1g/Cd74/Col3a1/Tnfaip3/Sftpd/Sdc4/Zfp36/Cd24a/Tmem176b/Tmem176a/Gpx1",19,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00971918","GO:0097191","extrinsic apoptotic signaling pathway","14/155","229/23174",4.80817176411352e-10,1.11269108241194e-07,7.98831343967632e-08,"Lgals3/Lmna/Thbs1/Pf4/Atf3/Bcl2a1b/Il1b/Tnfaip3/Krt8/Krt18/Tnfrsf12a/Lcn2/Gpx1/Ddx3x",14,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:001922114","GO:0019221","cytokine-mediated signaling pathway","16/155","338/23174",1.1225894199558e-09,2.39802370709021e-07,1.72160677036137e-07,"Ccl8/Cxcl2/Cxcl1/Ccl4/Pf4/Fcer1g/Cd74/Ccl9/Ccl2/Il1b/Stat3/Krt8/Krt18/Ccl7/Cd24a/Klf6",16,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000250415","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","6/155","20/23174",2.91421844575716e-09,5.39518974924508e-07,3.87335420088706e-07,"Thbs1/H2-Ab1/H2-Aa/Fcer1g/Cd74/H2-Eb1",6,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:004824511","GO:0048245","eosinophil chemotaxis","6/155","20/23174",2.91421844575716e-09,5.39518974924508e-07,3.87335420088706e-07,"Ccl8/Lgals3/Ccl4/Ccl9/Ccl2/Ccl7",6,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00713468","GO:0071346","cellular response to interferon-gamma","10/155","115/23174",5.46627018338364e-09,9.14441801981768e-07,6.5650276631483e-07,"Ccl8/Gsn/Actg1/H2-Ab1/Ccl4/Ccl9/Capg/Ccl2/Ccl7/Vim",10,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:004211010","GO:0042110","T cell activation","18/155","491/23174",5.59795125447967e-09,9.14441801981768e-07,6.5650276631483e-07,"Lgals3/Gsn/Cd44/H2-Ab1/H2-Aa/Fcer1g/Cd74/Cd83/Ccl2/Il1b/Stat3/Sftpd/Msn/Myh9/Malt1/Sdc4/Lcp1/Cd24a",18,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000961114","GO:0009611","response to wounding","18/155","495/23174",6.34899250286997e-09,9.30287018878963e-07,6.67878480661356e-07,"Cd44/Thbs1/Tyrobp/Tnc/Pf4/Fcer1g/Col3a1/Ccl2/Neat1/Tnfaip3/Ptn/Myh9/Sdc4/Lcp1/Tnfrsf12a/Zfp36/Cd24a/Gpx1",18,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00700988","GO:0070098","chemokine-mediated signaling pathway","8/155","60/23174",6.36494539384238e-09,9.30287018878963e-07,6.67878480661356e-07,"Ccl8/Cxcl2/Cxcl1/Ccl4/Pf4/Ccl9/Ccl2/Ccl7",8,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:007267712","GO:0072677","eosinophil migration","6/155","24/23174",9.89873064817063e-09,1.37443875049849e-06,9.86747149875536e-07,"Ccl8/Lgals3/Ccl4/Ccl9/Ccl2/Ccl7",6,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:003268011","GO:0032680","regulation of tumor necrosis factor production","11/155","160/23174",1.10585194482817e-08,1.4623575479942e-06,1.04986645789702e-06,"Thbs1/Tyrobp/Ccl4/Pf4/Fcer1g/Cd14/Ltf/Ccl2/Tnfaip3/Zfp36/Cd24a",11,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:190355511","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","11/155","162/23174",1.25894834867266e-08,1.58913616557453e-06,1.14088429300766e-06,"Thbs1/Tyrobp/Ccl4/Pf4/Fcer1g/Cd14/Ltf/Ccl2/Tnfaip3/Zfp36/Cd24a",11,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:003264011","GO:0032640","tumor necrosis factor production","11/155","163/23174",1.34236639893165e-08,1.62076151731878e-06,1.16358899751787e-06,"Thbs1/Tyrobp/Ccl4/Pf4/Fcer1g/Cd14/Ltf/Ccl2/Tnfaip3/Zfp36/Cd24a",11,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:005254711","GO:0052547","regulation of peptidase activity","16/155","406/23174",1.5210085542906e-08,1.75993364802709e-06,1.26350447448526e-06,"Wfdc12/Serpina3n/Cst3/Gsn/Cd44/Thbs1/Ltf/Stat3/Wfdc18/Ctsd/Ctsh/Furin/Lgmn/Sfn/Gpx1/Ddx3x",16,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:007170611","GO:0071706","tumor necrosis factor superfamily cytokine production","11/155","166/23174",1.62300787113164e-08,1.80283714325302e-06,1.29430606649403e-06,"Thbs1/Tyrobp/Ccl4/Pf4/Fcer1g/Cd14/Ltf/Ccl2/Tnfaip3/Zfp36/Cd24a",11,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:200123312","GO:2001233","regulation of apoptotic signaling pathway","16/155","412/23174",1.86689707105647e-08,1.99398967935531e-06,1.43153969740119e-06,"Lgals3/Gsn/Cd44/Lmna/Thbs1/Pf4/Cd74/Atf3/Bcl2a1b/Il1b/Ier3/Tnfaip3/Ctsh/Tnfrsf12a/Gpx1/Ddx3x",16,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:19908689","GO:1990868","response to chemokine","8/155","70/23174",2.21951987893666e-08,2.20128810850254e-06,1.58036490628047e-06,"Ccl8/Cxcl2/Cxcl1/Ccl4/Pf4/Ccl9/Ccl2/Ccl7",8,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:19908699","GO:1990869","cellular response to chemokine","8/155","70/23174",2.21951987893666e-08,2.20128810850254e-06,1.58036490628047e-06,"Ccl8/Cxcl2/Cxcl1/Ccl4/Pf4/Ccl9/Ccl2/Ccl7",8,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:001988614","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","5/155","14/23174",2.3926330882675e-08,2.29115244348925e-06,1.64488096884887e-06,"H2-Ab1/H2-Aa/Fcer1g/Cd74/H2-Eb1",5,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00712228","GO:0071222","cellular response to lipopolysaccharide","13/155","281/23174",5.71899033936905e-08,5.29387872414261e-06,3.8006202465842e-06,"Cxcl2/Cxcl1/Pf4/Cd14/Ltf/Ccl2/Il1b/Tnfaip3/Sbno2/Malt1/Zfp36/Vim/Litaf",13,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00164854","GO:0016485","protein processing","12/155","239/23174",7.76942532005469e-08,6.61847123069389e-06,4.75158141536085e-06,"Klk1/Gsn/Thbs1/Srgn/Ctss/Il1b/Myh9/Ctsh/Ece1/Furin/Lgmn/Cpe",12,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00712198","GO:0071219","cellular response to molecule of bacterial origin","13/155","289/23174",7.93177510336054e-08,6.61847123069389e-06,4.75158141536085e-06,"Cxcl2/Cxcl1/Pf4/Cd14/Ltf/Ccl2/Il1b/Tnfaip3/Sbno2/Malt1/Zfp36/Vim/Litaf",13,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:005125011","GO:0051250","negative regulation of lymphocyte activation","10/155","152/23174",7.96258887121868e-08,6.61847123069389e-06,4.75158141536085e-06,"Lgals3/Cd44/Tyrobp/H2-Ab1/H2-Aa/Cd74/Tnfaip3/Sftpd/Sdc4/Cd24a",10,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000254811","GO:0002548","monocyte chemotaxis","7/155","55/23174",8.10327770412647e-08,6.61847123069389e-06,4.75158141536085e-06,"Ccl8/Lgals3/Ccl4/Ccl9/Ccl2/Ccl7/Lgmn",7,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:007167411","GO:0071674","mononuclear cell migration","8/155","83/23174",8.61754883968483e-08,6.83740946508708e-06,4.90876315860544e-06,"Ccl8/Lgals3/Thbs1/Ccl4/Ccl9/Ccl2/Ccl7/Lgmn",8,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00026907","GO:0002690","positive regulation of leukocyte chemotaxis","8/155","87/23174",1.24817036405779e-07,9.62824750274578e-06,6.91238207463583e-06,"Thbs1/Ccl4/Cd74/Ccl2/Il1b/Ptn/Lgmn/Cxcl14",8,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000249514","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","5/155","19/23174",1.35264976381671e-07,1.01521848489702e-05,7.28853101755005e-06,"H2-Ab1/H2-Aa/Fcer1g/Cd74/H2-Eb1",5,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:005086312","GO:0050863","regulation of T cell activation","13/155","304/23174",1.42474189877405e-07,1.04118638234093e-05,7.47496165173974e-06,"Lgals3/Gsn/Cd44/H2-Ab1/H2-Aa/Cd74/Cd83/Ccl2/Il1b/Sftpd/Malt1/Sdc4/Cd24a",13,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00719005","GO:0071900","regulation of protein serine/threonine kinase activity","15/155","425/23174",1.8347663166507e-07,1.28518395525214e-05,9.22668692548774e-06,"Actb/Thbs1/Pim1/Cd74/Ccnd1/Ltf/Il1b/Tnfaip3/Dusp5/Iqgap1/Tcim/Cd24a/Gadd45b/Sfn/Ddx3x",15,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00712169","GO:0071216","cellular response to biotic stimulus","13/155","311/23174",1.8511832268666e-07,1.28518395525214e-05,9.22668692548774e-06,"Cxcl2/Cxcl1/Pf4/Cd14/Ltf/Ccl2/Il1b/Tnfaip3/Sbno2/Malt1/Zfp36/Vim/Litaf",13,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:003210316","GO:0032103","positive regulation of response to external stimulus","13/155","313/23174",1.99244465867575e-07,1.34951678466892e-05,9.68854989353497e-06,"C1qa/Thbs1/Cxcl1/Ccl4/Fcer1g/Cd74/Ctss/Ccl2/Il1b/Ptn/Cd24a/Lgmn/Cxcl14",13,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000715913","GO:0007159","leukocyte cell-cell adhesion","13/155","319/23174",2.47611409427246e-07,1.62801951024282e-05,1.1687997090385e-05,"Lgals3/Cd44/H2-Ab1/H2-Aa/Cd74/Cd83/Ccl2/Il1b/Sftpd/Msn/Malt1/Sdc4/Cd24a",13,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000223710","GO:0002237","response to molecule of bacterial origin","14/155","376/23174",2.52088004826941e-07,1.62801951024282e-05,1.1687997090385e-05,"Cxcl2/Cxcl1/Pf4/Cd14/Ltf/Ccl2/Il1b/Tnfaip3/Sbno2/Malt1/Zfp36/Vim/Cd24a/Litaf",14,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00326234","GO:0032623","interleukin-2 production","7/155","66/23174",2.92439955096589e-07,1.84569489841642e-05,1.32507482046158e-05,"Fcer1g/Cd83/Il1b/Tnfaip3/Sftpd/Malt1/Zfp36",7,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000269512","GO:0002695","negative regulation of leukocyte activation","10/155","182/23174",4.27717517184153e-07,2.58804999654042e-05,1.85803183801056e-05,"Lgals3/Cd44/Tyrobp/H2-Ab1/H2-Aa/Cd74/Tnfaip3/Sftpd/Sdc4/Cd24a",10,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:20012347","GO:2001234","negative regulation of apoptotic signaling pathway","11/155","229/23174",4.287011157395e-07,2.58804999654042e-05,1.85803183801056e-05,"Lgals3/Cd44/Lmna/Pf4/Cd74/Bcl2a1b/Il1b/Ier3/Tnfaip3/Gpx1/Ddx3x",11,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:002240713","GO:0022407","regulation of cell-cell adhesion","14/155","394/23174",4.42647636782909e-07,2.61538827094923e-05,1.8776587325125e-05,"Lgals3/Cd44/H2-Ab1/H2-Aa/Cd74/Cd83/Ccl2/Il1b/Tnfaip3/Sftpd/Epcam/Malt1/Sdc4/Cd24a",14,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000716211","GO:0007162","negative regulation of cell adhesion","12/155","283/23174",4.79731843530734e-07,2.77544860309343e-05,1.99257042027897e-05,"Lgals3/Cd44/Thbs1/H2-Ab1/Tnc/H2-Aa/Cd74/Tnfaip3/Sftpd/Epcam/Sdc4/Cd24a",12,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00224088","GO:0022408","negative regulation of cell-cell adhesion","10/155","186/23174",5.22482660134708e-07,2.96109050447773e-05,2.12584781588644e-05,"Lgals3/Cd44/H2-Ab1/H2-Aa/Cd74/Tnfaip3/Sftpd/Epcam/Sdc4/Cd24a",10,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:190303711","GO:1903037","regulation of leukocyte cell-cell adhesion","12/155","287/23174",5.56752063780433e-07,3.0449054239207e-05,2.18602083767254e-05,"Lgals3/Cd44/H2-Ab1/H2-Aa/Cd74/Cd83/Ccl2/Il1b/Sftpd/Malt1/Sdc4/Cd24a",12,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000268710","GO:0002687","positive regulation of leukocyte migration","9/155","144/23174",5.59201212171249e-07,3.0449054239207e-05,2.18602083767254e-05,"Lgals3/Thbs1/Ccl4/Cd74/Ccl2/Il1b/Ptn/Lgmn/Cxcl14",9,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:000247816","GO:0002478","antigen processing and presentation of exogenous peptide antigen","5/155","25/23174",5.98344772460037e-07,3.19539121754139e-05,2.29405870250872e-05,"H2-Ab1/H2-Aa/Fcer1g/Cd74/H2-Eb1",5,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:19021056","GO:1902105","regulation of leukocyte differentiation","12/155","294/23174",7.18302110920613e-07,3.76363200382367e-05,2.70201429609462e-05,"C1qc/Cd44/Tyrobp/H2-Aa/Pf4/Cd74/Cd83/Il1b/Malt1/Cd24a/Tmem176b/Tmem176a",12,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:005170211","GO:0051702","interaction with symbiont","7/155","76/23174",7.7632553322395e-07,3.99232593659798e-05,2.86619992188335e-05,"Chia1/Cxcl1/Ccl4/Pf4/Ltf/Sftpd/Gpx1",7,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
"GO:00026887","GO:0002688","regulation of leukocyte chemotaxis","8/155","111/23174",8.23763626919695e-07,4.11559852146207e-05,2.95470068026805e-05,"Thbs1/Ccl4/Cd74/Ccl2/Il1b/Ptn/Lgmn/Cxcl14",8,"Lacrimal","Lacrimal_Myoepithelial","Myoepithelial","up"
