"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:000820214","GO:0008202","steroid metabolic process","13/271","293/23174",4.52009217163055e-05,0.000854059520850194,0.000571459852391187,"Bmp5/Nr1d1/Lrp1/Ces1d/Vldlr/Rora/Fgfr1/Pdgfra/App/Hsd11b1/Pbx1/Apoe/Egr1",13,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00903035","GO:0090303","positive regulation of wound healing","6/271","56/23174",4.81202784481199e-05,0.00090445968392016,0.000605183110601321,"Mylk/F2r/Plpp3/Thbs1/Smoc2/Serpine1",6,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00434054","GO:0043405","regulation of MAP kinase activity","13/271","295/23174",4.84612877180875e-05,0.000906125119312156,0.000606297470244932,"Nox4/F2r/Tnxb/Ghr/Fgfr1/Sash1/Zeb2/Cd81/Thbs1/Apoe/Gadd45g/Dusp1/Gadd45b",13,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00352652","GO:0035265","organ growth","11/271","215/23174",4.89346849208814e-05,0.000910235849046447,0.000609048001033277,"Col6a3/Tgfbr3/Ecm1/Col6a2/Bmpr1a/Fgfr1/Heg1/Pdgfra/Col6a1/Tgfbr2/Thbs1",11,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00026882","GO:0002688","regulation of leukocyte chemotaxis","8/271","111/23174",4.92586324891484e-05,0.000911538611525994,0.000609919692567752,"Ednra/Cmklr1/Slit2/Gas6/Cxcl14/Thbs1/Serpine1/Dusp1",8,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00359092","GO:0035909","aorta morphogenesis","5/271","35/23174",5.1345156477153e-05,0.000935680770319691,0.00062607345488038,"Mylk/Lrp1/Bmpr1a/Col3a1/Adamts9",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00466867","GO:0046686","response to cadmium ion","5/271","35/23174",5.1345156477153e-05,0.000935680770319691,0.00062607345488038,"Gsn/Jun/Fos/Mt2/Mt1",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:19047073","GO:1904707","positive regulation of vascular smooth muscle cell proliferation","5/271","35/23174",5.1345156477153e-05,0.000935680770319691,0.00062607345488038,"Bmpr1a/Adamts1/Jun/Mmp2/Igfbp5",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00313485","GO:0031348","negative regulation of defense response","11/271","217/23174",5.32120675199991e-05,0.00096080174438835,0.000642882152380652,"Ptgis/Nr1d1/Rora/Slit2/Ier3/Abcd2/Tnfaip6/Serping1/Socs3/Apoe/Zfp36",11,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00725771","GO:0072577","endothelial cell apoptotic process","6/271","57/23174",5.32589267780729e-05,0.00096080174438835,0.000642882152380652,"Angpt1/Bmpr2/Angptl4/Gas6/Thbs1/Serpine1",6,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00487086","GO:0048708","astrocyte differentiation","7/271","83/23174",5.38698813945763e-05,0.000966964371032644,0.000647005628118016,"Nr1d1/Lrp1/Serpine2/Nfix/Plpp3/App/Mbd1",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00310994","GO:0031099","regeneration","9/271","145/23174",5.43668235493298e-05,0.000971029336030318,0.000649725537258814,"Lrp1/Igsf10/Cd81/Ifrd1/Jun/Cebpb/Mmp2/Serpine1/Klf4",9,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00019523","GO:0001952","regulation of cell-matrix adhesion","8/271","113/23174",5.5955033791934e-05,0.000994448372836847,0.000665395451345458,"Lrp1/Limch1/Sdc4/Emp2/Phldb2/Macf1/Thbs1/Serpine1",8,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00343333","GO:0034333","adherens junction assembly","7/271","84/23174",5.81871212745857e-05,0.00102902347475745,0.000688530001289108,"Lrp1/Vcl/Fermt2/Limch1/Sdc4/Phldb2/Macf1",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00487382","GO:0048738","cardiac muscle tissue development","12/271","259/23174",5.85652289742233e-05,0.00103063319616403,0.0006896070821423,"Nox4/Bmp5/Tgfbr3/Angpt1/Myh10/Bmpr1a/Fgfr1/Heg1/Pdgfra/Nebl/Tgfbr2/Adamts9",12,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00034171","GO:0003417","growth plate cartilage development","5/271","36/23174",5.90604011052554e-05,0.00103324784396815,0.000691356569399008,"Col6a3/Col6a2/Col6a1/Tgfbr2/Thbs1",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00516042","GO:0051604","protein maturation","13/271","301/23174",5.95023152779726e-05,0.00103324784396815,0.000691356569399008,"Spon1/Serpine2/Enpep/Serpinh1/Gsn/Cfh/Thbs1/C3/Ctsl/Serping1/Ptch1/Gas1/Serpine1",13,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00435344","GO:0043534","blood vessel endothelial cell migration","8/271","114/23174",5.95772433708655e-05,0.00103324784396815,0.000691356569399008,"Hspb1/Angpt1/Fgfr1/Emp2/Slit2/Thbs1/Apoe/Klf4",8,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0070208","GO:0070208","protein heterotrimerization","4/271","19/23174",6.1734708230471e-05,0.00106041915094445,0.000709537165358524,"Col6a2/Col6a1/Col1a2/Col1a1",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:19047541","GO:1904754","positive regulation of vascular associated smooth muscle cell migration","4/271","19/23174",6.1734708230471e-05,0.00106041915094445,0.000709537165358524,"Dock4/Lrp1/Adamts1/Igfbp5",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00487543","GO:0048754","branching morphogenesis of an epithelial tube","10/271","184/23174",6.51007823976642e-05,0.00111291337527436,0.000744661581110124,"Col4a1/Ednra/Angpt1/Npnt/Pdgfra/Slit2/Clic4/Pbx1/Tgfbr2/Ptch1",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00109551","GO:0010955","negative regulation of protein processing","5/271","37/23174",6.76402679703996e-05,0.0011322339262022,0.000757589156895889,"Serpine2/Thbs1/Serping1/Gas1/Serpine1",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:19033181","GO:1903318","negative regulation of protein maturation","5/271","37/23174",6.76402679703996e-05,0.0011322339262022,0.000757589156895889,"Serpine2/Thbs1/Serping1/Gas1/Serpine1",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0060411","GO:0060411","cardiac septum morphogenesis","7/271","86/23174",6.76720078625746e-05,0.0011322339262022,0.000757589156895889,"Bmp5/Tgfbr3/Nrp2/Bmpr2/Bmpr1a/Slit2/Tgfbr2",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0021953","GO:0021953","central nervous system neuron differentiation","11/271","223/23174",6.80260641035038e-05,0.0011322339262022,0.000757589156895889,"Adarb1/Nrp2/Cdh11/Nfix/Rora/Fgfr1/Slit2/Nfib/Zeb2/Ptch1/Btg2",11,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00316684","GO:0031668","cellular response to extracellular stimulus","11/271","223/23174",6.80260641035038e-05,0.0011322339262022,0.000757589156895889,"Vcam1/Angptl4/Lamp2/Gas6/Dap/Pdia3/Hspa5/Jun/Hsp90b1/Fos/Atf3",11,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00457667","GO:0045766","positive regulation of angiogenesis","10/271","185/23174",6.81232668689905e-05,0.0011322339262022,0.000757589156895889,"Ptgis/Hspb1/Ecm1/Sash1/Tgfbr2/Thbs1/C3/Smoc2/Serpine1/Klf4",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00426922","GO:0042692","muscle cell differentiation","15/271","394/23174",6.86829617911089e-05,0.00113627572732756,0.000760293566855738,"Nox4/Myof/Itga8/Lox/Tmem204/Myh10/Tmem119/Rora/Npnt/Pdgfra/Nebl/Csrp1/Cd81/Ifrd1/Igfbp5",15,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00510903","GO:0051090","regulation of DNA-binding transcription factor activity","15/271","395/23174",7.06577511928226e-05,0.00116358406780841,0.00077856585331734,"Ptgis/Tgfbr3/Cmklr1/Pkd2/Cacna1d/Plpp3/App/Gas6/Id3/Nupr1/Dap/Ifrd1/Pbx1/Ptch1/Klf4",15,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00485681","GO:0048568","embryonic organ development","17/271","490/23174",7.17719618359925e-05,0.00117653581274527,0.000787231996682215,"Aldh1a1/Bmp5/Vcam1/Pkd2/Itga8/Nr2f2/Bmpr1a/Fgfr1/Pdgfra/Col5a2/Id3/Pbx1/Tgfbr2/Cebpb/Ptch1/Gas1/Socs3",17,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00030731","GO:0003073","regulation of systemic arterial blood pressure","8/271","118/23174",7.6076677332671e-05,0.00124143305283768,0.000830655395565336,"F2r/Bmpr2/Nr2f2/Enpep/Emp2/Ncald/Ier3/Gas6",8,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00427308","GO:0042730","fibrinolysis","4/271","20/23174",7.64608012775629e-05,0.00124205555016494,0.000831071914814949,"Pros1/Thbs1/Serping1/Serpine1",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:1904645","GO:1904645","response to amyloid-beta","5/271","38/23174",7.71495218058416e-05,0.00124759812289627,0.000834780506215887,"Vcam1/Lrp1/Cacna2d1/App/Mmp2",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00149113","GO:0014911","positive regulation of smooth muscle cell migration","6/271","61/23174",7.83726339109563e-05,0.00125065348234792,0.000836824878087657,"Nox4/Dock4/Lrp1/Adamts1/Egr1/Igfbp5",6,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00515914","GO:0051591","response to cAMP","6/271","61/23174",7.83726339109563e-05,0.00125065348234792,0.000836824878087657,"Pkd2/Cdo1/Mat2a/Jun/Jund/Igfbp5",6,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00359144","GO:0035914","skeletal muscle cell differentiation","7/271","88/23174",7.83835747989644e-05,0.00125065348234792,0.000836824878087657,"Hivep3/Nupr1/Hlf/Fos/Egr1/Atf3/Btg2",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00016561","GO:0001656","metanephros development","7/271","89/23174",8.4235805526644e-05,0.00132634448175725,0.000887470490359195,"Itga8/Fbn1/Pdgfra/Slit2/Id3/Ptch1/Egr1",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00326522","GO:0032652","regulation of interleukin-1 production","7/271","89/23174",8.4235805526644e-05,0.00132634448175725,0.000887470490359195,"Hspb1/F2r/S1pr3/App/Gas6/Errfi1/Egr1",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0060415","GO:0060415","muscle tissue morphogenesis","7/271","89/23174",8.4235805526644e-05,0.00132634448175725,0.000887470490359195,"Tgfbr3/Mylk/Adarb1/Angpt1/Bmpr1a/Heg1/Col3a1",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0044706","GO:0044706","multi-multicellular organism process","10/271","190/23174",8.50892691493664e-05,0.00133393221068221,0.000892547516427737,"Ptgis/Lamb1/Bmpr2/Serpine2/Nr2f2/Emp2/Ctsb/Ctsl/Mmp2/Igfbp5",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00101711","GO:0010171","body morphogenesis","6/271","62/23174",8.59274289589138e-05,0.00134121508679348,0.000897420562399274,"Crispld2/Phldb2/Specc1l/Pdgfra/Col1a1/Mmp2",6,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:000679010","GO:0006790","sulfur compound metabolic process","12/271","270/23174",8.70817718224446e-05,0.00135334874823626,0.000905539317834671,"Nox4/Gpx3/Angpt1/Acadsb/Ces1d/Mamdc2/Gsta3/Ghr/Dpep1/Cdo1/Mat2a/Bgn",12,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:19901381","GO:1990138","neuron projection extension","10/271","191/23174",8.88806477311767e-05,0.00137535140239191,0.00092026151598251,"Fn1/Nrp2/Lrp1/Vcl/Bmpr2/Auts2/Slit2/Raph1/Ifrd1/Apoe",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0003094","GO:0003094","glomerular filtration","4/271","21/23174",9.35858357815133e-05,0.00144194485174091,0.00096481986561289,"Ednra/F2r/Emp2/Gas6",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00064696","GO:0006469","negative regulation of protein kinase activity","10/271","193/23174",9.68945955948521e-05,0.00148198161817451,0.000991608870451319,"Hspb1/Adarb1/Nr2f2/Heg1/Dnajc3/Apoe/Errfi1/Gadd45g/Dusp1/Gadd45b",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00466833","GO:0046683","response to organophosphorus","7/271","91/23174",9.70099387941529e-05,0.00148198161817451,0.000991608870451319,"Pkd2/Cdo1/Mat2a/Jun/Hsp90b1/Jund/Igfbp5",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0060325","GO:0060325","face morphogenesis","5/271","40/23174",9.92271808118375e-05,0.00150943041997668,0.00100997514100184,"Crispld2/Specc1l/Pdgfra/Col1a1/Mmp2",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00432702","GO:0043270","positive regulation of ion transport","13/271","318/23174",0.00010345258355466,0.00156706656101784,0.00104854006516426,"Mylk/Ednra/Slc36a2/F2r/Pkd2/Fxyd1/Cacna1d/Cacna2d1/Fhl1/Cebpb/Apoe/Serpine1/Cxcl1",13,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00312143","GO:0031214","biomineral tissue development","9/271","158/23174",0.00010544761066698,0.00159057530375823,0.00106427000239738,"Ecm1/Bmpr2/Lox/Tmem119/Bmpr1a/Gas6/Col1a2/Cebpb/Col1a1",9,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00343323","GO:0034332","adherens junction organization","8/271","124/23174",0.000107807345402046,0.00161557851405756,0.00108099990297005,"Lrp1/Vcl/Fermt2/Limch1/Sdc4/Cdh11/Phldb2/Macf1",8,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00456661","GO:0045666","positive regulation of neuron differentiation","16/271","458/23174",0.000108005248850644,0.00161557851405756,0.00108099990297005,"Hspb1/Bmp5/Ptprd/Fn1/Socs2/Lrp1/Bmpr2/Serpine2/Vldlr/Fgfr1/Adamts1/Zeb2/Tcf4/Hspa5/Timp2/Apoe",16,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00512356","GO:0051235","maintenance of location","13/271","320/23174",0.000110119784399737,0.00164037355184671,0.00109759051321337,"Vps13c/Ednra/F2r/Ltbp1/Pkd2/Mprip/Arhgap21/Fbn1/Gsn/Anxa5/Hspa5/C3/Apoe",13,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00015702","GO:0001570","vasculogenesis","7/271","93/23174",0.000111317953069855,0.0016443123004548,0.00110022596969297,"Tgfbr3/Angpt1/Fgfr1/Emp2/Heg1/Tgfbr2/Tmem100",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0021955","GO:0021955","central nervous system neuron axonogenesis","5/271","41/23174",0.000111936965258942,0.0016443123004548,0.00110022596969297,"Adarb1/Cdh11/Slit2/Nfib/Zeb2",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:19035231","GO:1903523","negative regulation of blood circulation","5/271","41/23174",0.000111936965258942,0.0016443123004548,0.00110022596969297,"Dock4/F2r/Bmpr2/Atp1a2/Mmp2",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00034181","GO:0003418","growth plate cartilage chondrocyte differentiation","4/271","22/23174",0.000113334642830289,0.0016443123004548,0.00110022596969297,"Col6a3/Col6a2/Col6a1/Tgfbr2",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0097205","GO:0097205","renal filtration","4/271","22/23174",0.000113334642830289,0.0016443123004548,0.00110022596969297,"Ednra/F2r/Emp2/Gas6",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:2001026","GO:2001026","regulation of endothelial cell chemotaxis","4/271","22/23174",0.000113334642830289,0.0016443123004548,0.00110022596969297,"Hspb1/Fgfr1/Thbs1/Smoc2",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00420637","GO:0042063","gliogenesis","13/271","321/23174",0.000113590376187407,0.0016443123004548,0.00110022596969297,"Nr1d1/Mxra8/Lamb1/Fn1/Lrp1/Efemp1/Serpine2/Nfix/Plpp3/App/Nfib/Adgrg6/Mbd1",13,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0007565","GO:0007565","female pregnancy","9/271","160/23174",0.000116065892028421,0.00167339980876317,0.00111968871531962,"Ptgis/Lamb1/Bmpr2/Nr2f2/Emp2/Ctsb/Ctsl/Mmp2/Igfbp5",9,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00705554","GO:0070555","response to interleukin-1","7/271","94/23174",0.000119089257107164,0.00171012173205888,0.00114425972513073,"Nr1d1/Fn1/Rora/App/Cebpb/Egr1/Serpine1",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00082172","GO:0008217","regulation of blood pressure","10/271","199/23174",0.000124706728025183,0.00178365399844783,0.00119346090733263,"F2r/Bmpr2/Nr2f2/Atp1a2/Enpep/Emp2/Ncald/Ier3/Gas6/Col1a2",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00030188","GO:0003018","vascular process in circulatory system","10/271","200/23174",0.000129941247965875,0.00184383035651182,0.00123372551636416,"Dock4/Tgfbr3/Ednra/F2r/Angpt1/Bmpr2/Atp1a2/Slit2/Mmp2/Apoe",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:20003777","GO:2000377","regulation of reactive oxygen species metabolic process","10/271","200/23174",0.000129941247965875,0.00184383035651182,0.00123372551636416,"Ptgis/Nox4/Pkd2/Pid1/Ier3/Abcd2/Tgfbr2/Thbs1/Klf4/Cxcl1",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00486608","GO:0048660","regulation of smooth muscle cell proliferation","9/271","163/23174",0.00013366232943367,0.00188916441994833,0.00126405899613607,"Bmpr1a/Adamts1/Tgfbr2/Thbs1/Jun/Mmp2/Egr1/Igfbp5/Klf4",9,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00109597","GO:0010959","regulation of metal ion transport","15/271","419/23174",0.000135569286673953,0.00190860289866468,0.00127706547859633,"Mylk/Ednra/F2r/Pkd2/Fxyd1/Cacna1d/Serpine2/Atp1a2/Cacna2d1/Cd63/Fhl1/Nedd4/Gem/Serpine1/Cxcl1",15,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00513485","GO:0051348","negative regulation of transferase activity","11/271","242/23174",0.000140446072843162,0.00196953672463654,0.00131783691705632,"Hspb1/Adarb1/Nr2f2/Heg1/Dnajc3/Apoe/Errfi1/Zfp36/Gadd45g/Dusp1/Gadd45b",11,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00019364","GO:0001936","regulation of endothelial cell proliferation","8/271","129/23174",0.00014196976798007,0.0019831574593325,0.00132695068822658,"Ecm1/Bmpr2/Nr2f2/Sparc/Fgfr1/Thbs1/Jun/Apoe",8,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00486441","GO:0048644","muscle organ morphogenesis","7/271","97/23174",0.000145085575705176,0.00201882642163403,0.00135081715120037,"Tgfbr3/Mylk/Adarb1/Angpt1/Bmpr1a/Heg1/Col3a1",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00425942","GO:0042594","response to starvation","9/271","166/23174",0.000153435015773496,0.00212676334604961,0.00142303883761478,"Angptl4/Lamp2/Gas6/Dap/Fstl1/Hspa5/Jun/Atf3/Zfp36",9,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00481461","GO:0048146","positive regulation of fibroblast proliferation","6/271","69/23174",0.00015651052578757,0.0021610491829899,0.00144597983743819,"Fndc3b/Fn1/Pdgfra/Gas6/Jun/Serpine1",6,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0003272","GO:0003272","endocardial cushion formation","4/271","24/23174",0.000161632007574349,0.00222321420380043,0.00148757508080123,"Bmp5/Bmpr1a/Tgfbr2/Tmem100",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00344461","GO:0034446","substrate adhesion-dependent cell spreading","7/271","100/23174",0.000175500985862896,0.00238887862098638,0.00159842281574283,"Lamc1/Lamb1/Fndc3b/Fn1/Fermt2/Itga8/Myadm",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0010464","GO:0010464","regulation of mesenchymal cell proliferation","5/271","45/23174",0.000175672411125461,0.00238887862098638,0.00159842281574283,"Bmpr1a/Fgfr1/Nfib/Tgfbr2/Gas1",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","5/271","45/23174",0.000175672411125461,0.00238887862098638,0.00159842281574283,"Ptgis/Bmpr2/Nr2f2/Ctsb/Ctsl",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0021800","GO:0021800","cerebral cortex tangential migration","3/271","10/23174",0.000178598289407382,0.00241950135461321,0.00161891279613762,"Nrp2/Fgfr1/Slit2",3,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:190165211","GO:1901652","response to peptide","14/271","383/23174",0.000182447684049075,0.00246235784111345,0.00164758850415508,"Tgfbr3/Vcam1/Socs2/Lrp1/Ghr/Cacna2d1/Pid1/Cdo1/Serpina3n/App/Anxa5/Mmp2/Socs3/Egr1",14,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00425331","GO:0042533","tumor necrosis factor biosynthetic process","4/271","25/23174",0.00019065794710794,0.00251640452249082,0.00168375168459876,"Hspb1/App/Thbs1/Errfi1",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00425341","GO:0042534","regulation of tumor necrosis factor biosynthetic process","4/271","25/23174",0.00019065794710794,0.00251640452249082,0.00168375168459876,"Hspb1/App/Thbs1/Errfi1",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00466882","GO:0046688","response to copper ion","4/271","25/23174",0.00019065794710794,0.00251640452249082,0.00168375168459876,"Cp/Sod3/Mt2/Mt1",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00850291","GO:0085029","extracellular matrix assembly","4/271","25/23174",0.00019065794710794,0.00251640452249082,0.00168375168459876,"Tnxb/Lox/Col1a2/Mfap4",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:19047381","GO:1904738","vascular associated smooth muscle cell migration","4/271","25/23174",0.00019065794710794,0.00251640452249082,0.00168375168459876,"Dock4/Lrp1/Adamts1/Igfbp5",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:19047521","GO:1904752","regulation of vascular associated smooth muscle cell migration","4/271","25/23174",0.00019065794710794,0.00251640452249082,0.00168375168459876,"Dock4/Lrp1/Adamts1/Igfbp5",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00107211","GO:0010721","negative regulation of cell development","14/271","385/23174",0.000192477474318956,0.00253111403957895,0.00169359397106558,"Nr1d1/Lrp1/Efemp1/S1pr3/Bmpr1a/Fbn1/Slit2/App/Id3/Col3a1/Ifrd1/Pbx1/Mbd1/Apoe",14,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0060323","GO:0060323","head morphogenesis","5/271","46/23174",0.000195229093747139,0.00255792863705193,0.00171153588909325,"Crispld2/Specc1l/Pdgfra/Col1a1/Mmp2",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00326514","GO:0032651","regulation of interleukin-1 beta production","6/271","72/23174",0.000198111138532231,0.00258191826578479,0.00172758759200143,"Hspb1/F2r/S1pr3/App/Errfi1/Egr1",6,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00326125","GO:0032612","interleukin-1 production","7/271","102/23174",0.000198498451631365,0.00258191826578479,0.00172758759200143,"Hspb1/F2r/S1pr3/App/Gas6/Errfi1/Egr1",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00509006","GO:0050900","leukocyte migration","13/271","340/23174",0.000199988921776076,0.00258726047438062,0.0017311621177354,"Ednra/Vcam1/Ecm1/Cmklr1/Slit2/App/Gas6/Cd81/Cxcl14/Thbs1/Serpine1/Dusp1/Cxcl1",13,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00712301","GO:0071230","cellular response to amino acid stimulus","9/271","172/23174",0.000200350532556493,0.00258726047438062,0.0017311621177354,"Col4a1/Pdgfra/Col6a1/Col5a2/Col1a2/Col3a1/Cebpb/Col1a1/Mmp2",9,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00457781","GO:0045778","positive regulation of ossification","7/271","103/23174",0.000210876340721242,0.00271342674978229,0.00181558124703216,"Bmpr2/Tmem119/Bmpr1a/Npnt/Scube2/Cebpb/Jund",7,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00031791","GO:0003179","heart valve morphogenesis","5/271","47/23174",0.000216401970565646,0.00274970967556613,0.0018398585191737,"Bmpr2/Bmpr1a/Slit2/Tgfbr2/Adamts9",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00480102","GO:0048010","vascular endothelial growth factor receptor signaling pathway","5/271","47/23174",0.000216401970565646,0.00274970967556613,0.0018398585191737,"Hspb1/Myof/Angpt1/Tmem204/Nedd4",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00336735","GO:0033673","negative regulation of kinase activity","10/271","213/23174",0.000216759843505631,0.00274970967556613,0.0018398585191737,"Hspb1/Adarb1/Nr2f2/Heg1/Dnajc3/Apoe/Errfi1/Gadd45g/Dusp1/Gadd45b",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0048639","GO:0048639","positive regulation of developmental growth","10/271","213/23174",0.000216759843505631,0.00274970967556613,0.0018398585191737,"Tgfbr3/Fn1/Lrp1/Bmpr2/Bmpr1a/Ghr/Fgfr1/C3/Apoe/Serpine1",10,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00096368","GO:0009636","response to toxic substance","13/271","343/23174",0.000217808693593699,0.00275328595070908,0.00184225144099637,"Aldh1a1/Sod3/Ces1d/Gsta3/Inmt/Atp1a2/Cdo1/Nupr1/Scn3a/Mmp2/Egr1/Mt2/Mt1",13,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00072635","GO:0007263","nitric oxide mediated signal transduction","4/271","26/23174",0.000223261532399648,0.00281231193443767,0.00188174632293997,"Thbs1/Apoe/Mt2/Mt1",4,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:00030125","GO:0003012","muscle system process","14/271","391/23174",0.000225474210494435,0.00283025320166091,0.00189375100606662,"Dock4/Mylk/Ednra/F2r/Fxyd1/Cacna1d/Atp1a2/Cacna2d1/Npnt/Gsn/Cald1/Errfi1/Igfbp5/Klf4",14,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0007157","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","5/271","48/23174",0.000239278239656692,0.00296209958747422,0.0019819707546155,"Ptprd/Vcam1/Scarf2/Hmcn1/Alcam",5,"Lung","Lung_Fibroblast","Fibroblast","up"
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","5/271","48/23174",0.000239278239656692,0.00296209958747422,0.0019819707546155,"Bmp5/Bmpr2/Rbpms/Bmp3/Bmpr1a",5,"Lung","Lung_Fibroblast","Fibroblast","up"
